%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z,
1.58802276601704E+018,157.55520478,1126.65067392,-2.1219974264,0.0627367557,0.0017801348,-7.4160122787,74.090806784
1.58802276606683E+018,157.55852777,1126.6362304,-2.1219446645,0.0600696245,-0.0001596816,-7.4285383084,74.140601856
1.58802276611828E+018,157.561880584,1126.62407912,-2.1219020358,0.0623566317,-0.0005355244,-7.439474431,74.192054272
1.58802276618202E+018,157.564724577,1126.61296566,-2.121856966,0.0648038962,6.45094698757E-05,-7.4496248321,74.255792384
1.58802276623328E+018,157.568322135,1126.59797231,-2.1218070603,0.0628961822,-0.0013871007,-7.4626490771,74.307048704
1.58802276627215E+018,157.571297529,1126.58549668,-2.1217677442,0.0662522801,-0.0007441451,-7.4696019102,74.345916928
1.58802276631696E+018,157.573903042,1126.57422661,-2.1217249974,0.0692186228,0.000009501,-7.471956125,74.39072768
1.58802276636823E+018,157.57631424,1126.56378014,-2.1216812692,0.0713852213,0.0005312643,-7.4700217674,74.44199552
1.58802276642331E+018,157.580210452,1126.54876117,-2.1216415562,0.0665748332,-0.0017673415,-7.4552748245,74.497074944
1.58802276647528E+018,157.583319131,1126.5359603,-2.1216251181,0.0661712946,-0.0011650341,-7.4385580986,74.549045504
1.58802276652114E+018,157.585952288,1126.52452605,-2.1216088621,0.0651716297,-0.0002541934,-7.4183072905,74.594905344
1.58802276657303E+018,157.589446438,1126.50879477,-2.1215893496,0.0579827462,-0.0013187901,-7.371979453,74.646797568
1.58802276663102E+018,157.591264297,1126.50008489,-2.1215823872,0.0631014768,0.0014138068,-7.3547276232,74.70478592
1.58802276667043E+018,157.594254072,1126.48611624,-2.1215637017,0.0538140472,0.0002010769,-7.2971215408,74.7441984
1.58802276671696E+018,157.59683955,1126.47337273,-2.1215617175,0.0479542537,0.000562359,-7.2456754363,74.790734848
1.58802276676757E+018,157.599727458,1126.46162602,-2.121561351,0.0419147432,0.0005571244,-7.1945914308,74.841339648
1.5880227668193E+018,157.603315185,1126.44549923,-2.1215665785,0.0234831563,-0.0006537224,-7.1069190219,74.893072384
1.58802276686852E+018,157.606227656,1126.43162545,-2.1215824442,0.0135808845,0.0003382265,-7.0379290395,74.942285312
1.58802276692722E+018,157.608767928,1126.41915961,-2.1215926069,0.0047277142,0.001477158,-6.9755547253,75.000993024
1.58802276697511E+018,157.612152015,1126.4026119,-2.1216019095,-0.019870025,0.0004347886,-6.8797124712,75.048876544
1.58802276702249E+018,157.61494343,1126.38853186,-2.1216248238,-0.0347293789,0.0012473591,-6.8090549432,75.096259328
1.58802276707116E+018,157.617423328,1126.37572118,-2.1216459405,-0.0466321375,0.0020905036,-6.7488524701,75.14492544
1.58802276712582E+018,157.620244732,1126.36399267,-2.121668266,-0.0559389329,0.001968289,-6.6939298178,75.199594496
1.58802276717361E+018,157.623801914,1126.3480944,-2.1217008214,-0.072906696,0.0002940271,-6.6080382515,75.247380224
1.58802276722783E+018,157.626693199,1126.3343834,-2.1217513832,-0.0775956715,0.0007050724,-6.5418798232,75.30160384
1.58802276726809E+018,157.629208778,1126.32205438,-2.1218014373,-0.0776226424,0.0012375646,-6.4820864977,75.341857792
1.58802276731803E+018,157.631526816,1126.31024922,-2.1218517769,-0.0766954531,0.0014583258,-6.4233323929,75.391800832
1.5880227673706E+018,157.63531773,1126.29425369,-2.121906832,-0.0803495146,-0.0011962629,-6.3265700498,75.444372224
1.58802276742382E+018,157.638327259,1126.2804355,-2.121981539,-0.0777053509,-0.001027807,-6.253440864,75.497585664
1.58802276747748E+018,157.640919049,1126.26772526,-2.1220502127,-0.0747134492,-0.0004799912,-6.1906216745,75.551250432
1.58802276751994E+018,157.643267837,1126.25602237,-2.1221103954,-0.0717453378,-0.0001088469,-6.1342129877,75.593705984
1.58802276757012E+018,157.646554835,1126.24011106,-2.1221659604,-0.0707184849,-0.0018352911,-6.053026437,75.643891968
1.58802276762758E+018,157.6493019,1126.22614691,-2.1222270939,-0.0623614473,-0.001497071,-5.9948247039,75.7013504
1.58802276767761E+018,157.651756639,1126.21365929,-2.1222755709,-0.0506282818,-0.0008188202,-5.9459266416,75.751378432
1.588022767725E+018,157.654047824,1126.20206837,-2.1223107121,-0.0371855094,-0.0002957957,-5.9004189521,75.79876992
1.58802276776722E+018,157.65730104,1126.18602899,-2.1223339941,-0.0190312521,-0.0017271346,-5.8260701389,75.840987648
1.58802276781767E+018,157.660561616,1126.17221529,-2.1223560295,0.0001481332,-0.0017771826,-5.7676705336,75.891440128
1.58802276786699E+018,157.663305074,1126.15957017,-2.1223642975,0.0171804449,-0.0008741003,-5.7145014678,75.940762368
1.58802276792316E+018,157.666826098,1126.14284344,-2.1223545739,0.0329410023,-0.0017829712,-5.6312740945,75.9969344
1.58802276797709E+018,157.669712947,1126.12837612,-2.1223376443,0.0463398374,-0.0008771385,-5.5696949794,76.050861568
1.58802276802542E+018,157.672264265,1126.11530398,-2.1223027696,0.0562541906,0.0001457209,-5.5181800168,76.099186944
1.58802276806775E+018,157.674567804,1126.10366953,-2.1222491024,0.0619873373,0.0007742083,-5.4731095235,76.141519104
1.58802276811873E+018,157.677862188,1126.08730716,-2.1221895796,0.0656467298,-0.0005960279,-5.4077649024,76.192496384
1.58802276816947E+018,157.680638467,1126.07316044,-2.1221323732,0.0727636725,-9.40189190909E-05,-5.3599870204,76.24324224
1.58802276821737E+018,157.68311804,1126.06067362,-2.1220645362,0.0797130693,0.0006097564,-5.3188536036,76.291142144
1.58802276827137E+018,157.685439162,1126.04890888,-2.1219898768,0.0844879877,0.0010760984,-5.2800502214,76.345140224
1.58802276832863E+018,157.688728026,1126.03262631,-2.1219141429,0.0805362508,-0.0004102197,-5.2187225366,76.40240128
1.58802276837469E+018,157.691499295,1126.01889178,-2.1218503976,0.07884919,8.66301010457E-05,-5.173650952,76.448462848
1.58802276842315E+018,157.693994695,1126.0064527,-2.1217844764,0.0745457873,0.0007987124,-5.1366018596,76.4969152
1.58802276846707E+018,157.697383581,1125.98991027,-2.1217219494,0.055002782,-0.0003636223,-5.0904359326,76.54084224
1.58802276852141E+018,157.700245508,1125.97609252,-2.1216748653,0.0439175562,0.0003354773,-5.0613714449,76.595181056
1.58802276857073E+018,157.702804534,1125.96374762,-2.1216309697,0.0336489434,0.0011454244,-5.0419783859,76.64450304
1.5880227686236E+018,157.70519342,1125.95254704,-2.1215930987,0.0229988515,0.0017002783,-5.029282167,76.697369088
1.58802276867313E+018,157.707493502,1125.94201159,-2.1215645466,0.0116445904,0.0019671665,-5.0220464821,76.74689792
1.58802276872266E+018,157.710798467,1125.92692945,-2.1215513644,-0.0129699879,0.0002281774,-5.0229104139,76.79642624
1.58802276877128E+018,157.713626503,1125.91426912,-2.1215645426,-0.025008647,0.0004195691,-5.0284179384,76.845047296
1.58802276882212E+018,157.716189607,1125.9029595,-2.1215850899,-0.0325132465,0.0008595143,-5.0373904687,76.895892992
1.58802276887334E+018,157.719641339,1125.88774568,-2.1216160034,-0.0452187468,-0.0007707758,-5.0564728179,76.947113984
1.58802276892412E+018,157.722557907,1125.87502254,-2.1216681251,-0.0469058802,-0.0005029784,-5.0712140962,76.997892864
1.58802276897173E+018,157.725148165,1125.86375868,-2.1217237258,-0.0452421386,-4.48375260233E-05,-5.0840061212,77.045503488
1.58802276902153E+018,157.727568003,1125.85323316,-2.1217803673,-0.0434474723,0.0002252765,-5.0958729019,77.095299072
1.58802276907215E+018,157.730945385,1125.83864515,-2.1218404874,-0.047855958,-0.0014354947,-5.1167328782,77.145917952
1.58802276912348E+018,157.733812618,1125.82633579,-2.1219126974,-0.0467180423,-0.0011014051,-5.1353173952,77.197248512
1.58802276917347E+018,157.736392279,1125.81529319,-2.121977754,-0.0446478986,-0.0004659394,-5.1553337328,77.247236096
1.58802276922383E+018,157.7388122,1125.80496223,-2.1220343254,-0.0425530586,4.93754547786E-05,-5.1784895718,77.297601536
1.58802276927149E+018,157.742195208,1125.79032013,-2.1220834234,-0.0429687209,-0.0012195577,-5.2238356365,77.345256704
1.58802276932253E+018,157.745086211,1125.77804894,-2.1221338665,-0.0362242291,-0.0005941621,-5.2605582998,77.39630464
1.58802276937255E+018,157.747687371,1125.76707152,-2.1221701641,-0.0273918949,0.0002226113,-5.2937663328,77.446316544
1.58802276942331E+018,157.75119275,1125.75221533,-2.1221940067,-0.0166628989,-0.0007917454,-5.3427955175,77.4970752
1.58802276947623E+018,157.753010386,1125.74450777,-2.122204683,0.0012949287,0.0015947637,-5.3606079588,77.55000064
1.58802276952453E+018,157.756103737,1125.73136754,-2.1222040175,0.0070741833,0.0003879597,-5.4017895283,77.598299648
1.58802276957666E+018,157.75772128,1125.72450304,-2.1221978048,0.015882015,0.002298418,-5.4170600291,77.650433536
1.58802276962763E+018,157.759614576,1125.7166744,-2.1221856961,0.0214619493,0.0024261713,-5.4403601392,77.701402112
1.58802276967481E+018,157.762162828,1125.70344951,-2.1221691837,0.0225146351,0.0010466147,-5.4883999899,77.748575232
1.58802276971964E+018,157.76460346,1125.69189632,-2.1221548676,0.0301173404,0.001022307,-5.5305483341,77.793405952
1.58802276977611E+018,157.766908149,1125.68124115,-2.122129871,0.0326212502,0.0011181766,-5.5688406425,77.849878016
1.58802276982622E+018,157.769225948,1125.67135347,-2.1221004108,0.0364670803,0.0012360273,-5.6089286878,77.899987968
1.58802276987764E+018,157.772570758,1125.6569925,-2.1220666869,0.0365488738,-0.0004862203,-5.6770021572,77.951412736
1.58802276992853E+018,157.775413607,1125.64459972,-2.1220294901,0.0408193704,-0.0002578407,-5.7284273061,78.002302464
1.58802276997854E+018,157.778040957,1125.6339944,-2.1219996173,0.0466588605,0.0002308717,-5.7723703126,78.052306944
1.58802277002641E+018,157.780494532,1125.62399513,-2.1219630778,0.0507999929,0.0005262109,-5.8123376622,78.100179456
1.58802277008082E+018,157.783904338,1125.60958278,-2.1219258709,0.0487601959,-0.0012838001,-5.8723858601,78.154590464
1.58802277013243E+018,157.786823205,1125.59726589,-2.121901218,0.0495306156,-0.0010151895,-5.9181028729,78.206198272
1.5880227701713E+018,157.788923271,1125.58633746,-2.1218733776,0.0485783582,0.0002099519,-5.9596220482,78.245067264
1.58802277021747E+018,157.792148286,1125.57141974,-2.1218407147,0.0372024101,-0.0012264021,-6.0296998342,78.291240448
1.58802277026672E+018,157.794977198,1125.55913907,-2.1218224163,0.0331484118,-0.0008373895,-6.0858396811,78.340488448
1.58802277031748E+018,157.797564916,1125.54829667,-2.1218039341,0.0300647015,-0.0002234496,-6.1376377364,78.391245568
1.58802277037275E+018,157.800016982,1125.53845993,-2.1217857384,0.0266942105,0.0002383314,-6.1881428513,78.446514944
1.58802277042997E+018,157.803440448,1125.52422199,-2.1217727146,0.0143386313,-0.0015202842,-6.2670149545,78.503737344
1.5880227704842E+018,157.805840713,1125.51240103,-2.1217781125,0.0105343519,-0.0006426903,-6.3240773217,78.557971968
1.58802277053669E+018,157.808180017,1125.50178221,-2.1217799661,0.0090906554,-0.0002356304,-6.3704629591,78.610458112
1.58802277056726E+018,157.810460634,1125.49184695,-2.121785306,0.0078038223,-0.0001467992,-6.4099216896,78.641033216
1.58802277061694E+018,157.812723299,1125.48217864,-2.1217950057,0.0059504901,-0.0002051308,-6.4439494772,78.690714368
1.58802277066754E+018,157.816030573,1125.46813663,-2.1218112931,-0.0028614013,-0.0020554925,-6.4859253534,78.741310976
1.58802277072145E+018,157.818878157,1125.45617571,-2.1218432156,-0.0041936198,-0.0017122119,-6.5115900152,78.795222528
1.5880227707784E+018,157.820923516,1125.44529112,-2.1218715636,-0.0037818637,-0.0003951929,-6.5278004744,78.852167424
1.58802277081885E+018,157.824087566,1125.43022742,-2.1218935219,-0.007916203,-0.0016979036,-6.536577,78.892621312
1.58802277086852E+018,157.826825125,1125.41747982,-2.1219265791,-0.0057014252,-0.0011434042,-6.5362355358,78.942287104
1.58802277092015E+018,157.82932279,1125.40595855,-2.1219542999,-0.0024825505,-0.0003502077,-6.5289686381,78.993916416
1.58802277096825E+018,157.831137169,1125.39491191,-2.1219769104,0.000123175,0.0008217517,-6.5158890247,79.042016768
1.58802277101904E+018,157.83414955,1125.37957012,-2.1219936749,-0.0014472176,-0.0007084989,-6.4799204888,79.092811008
1.5880227710685E+018,157.836770807,1125.36638513,-2.1220206619,0.002379252,-0.0003765709,-6.4455897344,79.142269184
1.58802277112398E+018,157.839168552,1125.35444697,-2.1220409905,0.0072227573,0.0001958832,-6.4082973501,79.197750528
1.58802277117454E+018,157.840909294,1125.34295304,-2.1220545952,0.011416,0.0011796433,-6.3663527158,79.248314624
1.58802277122171E+018,157.843850836,1125.32698744,-2.1220603946,0.0118064257,-0.0006239317,-6.2848649079,79.295476224
1.58802277127102E+018,157.846401574,1125.31317261,-2.1220753004,0.0170114771,-0.0004725199,-6.2170597317,79.344786944
1.58802277131802E+018,157.848203385,1125.30047045,-2.1220824272,0.0218931651,0.000524826,-6.152148892,79.391791104
1.58802277136651E+018,157.850119274,1125.28861072,-2.1220788843,0.0266543302,0.0006908122,-6.0855194125,79.44027648
1.58802277141714E+018,157.853144378,1125.27206771,-2.1220731804,0.0264503759,-0.0013921545,-5.968200804,79.490910208
1.58802277146935E+018,157.855193202,1125.25748078,-2.122077335,0.0299907475,-0.0007113167,-5.873895459,79.543120896
1.58802277152564E+018,157.857231518,1125.2441683,-2.1220701743,0.0330238536,-0.0003870748,-5.7861646449,79.599413248
1.58802277157276E+018,157.859791217,1125.22695878,-2.1220588001,0.026386007,-0.0014085459,-5.6427299782,79.646530304
1.58802277162656E+018,157.862100629,1125.21191427,-2.1220519272,0.0241663071,-0.0010773793,-5.530918685,79.7003328
1.58802277167434E+018,157.863762468,1125.19829856,-2.1220400662,0.0218453314,7.58613288989E-05,-5.4297375206,79.748105216
1.58802277172326E+018,157.865592114,1125.18558083,-2.1220212184,0.018554727,0.0003957284,-5.3313380257,79.7970304
1.58802277176944E+018,157.868050608,1125.16839727,-2.1220055321,0.005932343,-0.0005363724,-5.1692272207,79.843214848
1.58802277182825E+018,157.869771392,1125.15331575,-2.122000294,0.0021251503,0.0003528958,-5.0440616822,79.90201984
1.5880227718771E+018,157.871663934,1125.13931501,-2.1219906109,0.0006868181,0.0007278621,-4.9296048896,79.950864896
1.58802277192456E+018,157.873021401,1125.1268933,-2.1219868096,-0.0007083968,0.0012452989,-4.8240334382,79.998325248
1.58802277196867E+018,157.874720703,1125.11454077,-2.1219835419,-0.0034017837,0.0010646716,-4.7154066729,80.04244096
1.58802277201697E+018,157.877111934,1125.09751693,-2.1219894739,-0.015052865,-0.0003003127,-4.538278742,80.090740736
1.58802277207295E+018,157.878812762,1125.08240536,-2.1220093802,-0.0186367821,0.0002441396,-4.4031631475,80.146719232
1.5880227721326E+018,157.880143397,1125.06863834,-2.1220272737,-0.0199017039,0.0009214432,-4.28407266,80.2063744
1.58802277217871E+018,157.882332625,1125.05077509,-2.1220457599,-0.0288591747,-0.0002717884,-4.1031945156,80.25247872
1.58802277221782E+018,157.883941598,1125.03513754,-2.1220763127,-0.0312771616,0.0002813575,-3.9678934899,80.291587584
1.58802277226725E+018,157.885753501,1125.02147974,-2.1221030812,-0.0311700644,0.0003211151,-3.8518922944,80.341022208
1.58802277231958E+018,157.887185792,1125.00858438,-2.1221312648,-0.0313165097,0.0008379014,-3.742669329,80.39335424
1.58802277237164E+018,157.88892446,1124.99126946,-2.1221579974,-0.037042334,0.0002002875,-3.5718878352,80.445407744
1.58802277242028E+018,157.890816036,1124.97605207,-2.1221894363,-0.0353395258,-0.000142121,-3.4428559561,80.494050048
1.58802277248204E+018,157.892283136,1124.96226919,-2.1222208801,-0.0314782829,0.0002242795,-3.3295684737,80.55581184
1.58802277252222E+018,157.894042406,1124.94444401,-2.1222473113,-0.0307947065,-0.0005077071,-3.1563658415,80.59599232
1.58802277256779E+018,157.89542611,1124.92891663,-2.1222750267,-0.0249382972,-0.0002624068,-3.025445393,80.6415552
1.58802277262734E+018,157.896616387,1124.9149366,-2.1222962491,-0.018512336,1.50131267445E-05,-2.9104109281,80.70111104
1.58802277267839E+018,157.897707843,1124.90191702,-2.122312084,-0.0127847809,0.0001489555,-2.8013004136,80.752156672
1.58802277272684E+018,157.89927341,1124.88479763,-2.1223233489,-0.0111140771,-0.0007334546,-2.6292773821,80.8006144
1.58802277276691E+018,157.901093883,1124.86973957,-2.1223344481,-0.0051798598,-0.0012464727,-2.4997697755,80.840679936
1.58802277281664E+018,157.902552159,1124.85602299,-2.1223424586,0.0019304842,-0.0009086472,-2.3862703202,80.890411264
1.58802277287135E+018,157.903281384,1124.8431497,-2.122342096,0.0088957719,5.82836867597E-05,-2.2790233337,80.945123328
1.5880227729269E+018,157.904649964,1124.8258438,-2.1223312464,0.012613359,-0.0008192564,-2.1103083149,81.000666112
1.58802277297744E+018,157.905835232,1124.81069149,-2.1223217638,0.0193677589,-0.0009544847,-1.9836265382,81.05121024
1.58802277302577E+018,157.906979404,1124.7961955,-2.1223128892,0.0284678843,-0.0009881275,-1.8687398226,81.09954048
1.58802277306762E+018,157.907956996,1124.78454262,-2.1222872352,0.0289009642,-0.0010914997,-1.7727674809,81.14139264
1.58802277311744E+018,157.909529688,1124.76718122,-2.1222690753,0.0280042879,-0.0019742904,-1.6095496445,81.19121024
1.5880227731715E+018,157.910332993,1124.75174428,-2.1222511336,0.0303214705,-0.0011919689,-1.4878402137,81.245272064
1.58802277322971E+018,157.911238414,1124.73790803,-2.1222235644,0.0327697537,-0.0008767898,-1.3827423895,81.3034816
1.58802277327508E+018,157.912210815,1124.72532398,-2.1221934971,0.0342076599,-0.0006442191,-1.2847281984,81.348847104
1.58802277332298E+018,157.913224154,1124.7082971,-2.1221638407,0.0273613439,-0.0003116394,-1.1328385173,81.396748544
1.58802277337237E+018,157.91425689,1124.69342743,-2.1221339949,0.0256631151,4.1677804934E-05,-1.0196699802,81.44614144
1.58802277343497E+018,157.91531191,1124.67991716,-2.1221049278,0.0246290452,0.0003438337,-0.92168194,81.50873984
1.5880227734701E+018,157.916374341,1124.6624182,-2.1220797659,0.0147927027,0.0005770175,-0.7777689594,81.54387328
1.58802277351752E+018,157.916914454,1124.6475291,-2.1220583317,0.0122153797,0.001372245,-0.6715472433,81.59129344
1.58802277356783E+018,157.917691674,1124.63409025,-2.1220374548,0.0106425917,0.0013328137,-0.5806460001,81.641596928
1.58802277362062E+018,157.918075502,1124.62158866,-2.1220237878,0.0090524902,0.0016798813,-0.496792303,81.69439104
1.58802277367386E+018,157.918761463,1124.60492982,-2.1220153841,-0.0002696894,0.0010582861,-0.3692828851,81.7476288
1.58802277373146E+018,157.919626754,1124.59015632,-2.1220161717,-0.0027247871,0.000411835,-0.2744484075,81.805229568
1.58802277377522E+018,157.920045952,1124.57745717,-2.1220268598,-0.0035030628,0.0004092115,-0.2417432476,81.8489856
1.58802277381815E+018,157.920753592,1124.56102766,-2.1220400917,-0.0117344898,-0.0004348964,-0.1001539702,81.89192448
1.58802277386698E+018,157.921106565,1124.5463792,-2.12206004,-0.0139378616,-0.0004699276,-0.0062157998,81.940747776
1.58802277392668E+018,157.921264638,1124.53865959,-2.1220793522,-0.0080413495,-0.0003811861,0.0283852069,82.0004544
1.58802277397374E+018,157.921842853,1124.52965505,-2.1220999554,-0.0096215027,-0.000890131,0.0798936367,82.047507968
1.58802277403269E+018,157.922136286,1124.51968542,-2.1221234175,-0.0120011209,-0.0007423199,0.137612783,82.10645632
1.58802277407976E+018,157.922270651,1124.50458881,-2.1221460478,-0.0212096021,-0.0002541161,0.2326090987,82.153526272
1.58802277413181E+018,157.922321483,1124.49132476,-2.1221656545,-0.0222953659,0.0001115797,0.3037544192,82.20558464
1.58802277416893E+018,157.922324283,1124.47923178,-2.1221839027,-0.0208436584,0.0003450186,0.3647885417,82.24270464
1.58802277422176E+018,157.922299394,1124.46784419,-2.1222016955,-0.0185833247,0.0004618054,0.4209503467,82.295532544
1.58802277427034E+018,157.922252801,1124.4522142,-2.1222208444,-0.0201155203,0.0005207782,0.504955821,82.344108032
1.58802277432426E+018,157.922200703,1124.43834175,-2.1222376172,-0.0164138552,0.0003712165,0.5657716853,82.398034688
1.58802277438173E+018,157.922144694,1124.42591818,-2.1222539412,-0.0116047127,0.0001596801,0.6165537037,82.45550208
1.58802277443197E+018,157.922092573,1124.41417375,-2.1222690291,-0.0076855926,-2.18991332321E-05,0.6623529311,82.505742336
1.58802277447182E+018,157.922048669,1124.39832557,-2.1222822703,-0.0081810827,-2.15854912623E-05,0.730957959,82.545593344
1.5880227745233E+018,157.922019947,1124.3847309,-2.1222906567,-0.0037428012,-2.33028027747E-05,0.7816445175,82.597069312
1.58802277456931E+018,157.921474247,1124.3725682,-2.1222947083,0.0010044573,0.0006377116,0.8248675704,82.643081984
1.58802277462081E+018,157.921159706,1124.35621154,-2.1222917873,0.0021341751,0.0007090188,0.8878968369,82.694581248
1.58802277467254E+018,157.920980224,1124.34239076,-2.1222853032,0.0081570539,0.0004650765,0.9335184441,82.746307072
1.58802277472124E+018,157.920344671,1124.33007151,-2.1222780099,0.0143405737,0.0007911329,0.9714798835,82.795006976
1.58802277477574E+018,157.919978937,1124.31871458,-2.1222659025,0.019219065,0.0003865197,1.0050895631,82.849508864
1.58802277481921E+018,157.91923177,1124.3029203,-2.1222553036,0.0188127435,0.0004278479,1.0525522517,82.892982272
1.58802277488816E+018,157.918798715,1124.28945412,-2.1222411519,0.0226788177,-0.0002275793,1.0859530032,82.961925632
1.58802277493657E+018,157.91802031,1124.27741031,-2.1222288424,0.026221476,-0.0002170349,1.1129807046,83.01033984
1.58802277497143E+018,157.917587744,1124.26635847,-2.1222137843,0.0277204156,-0.0006936215,1.1366450513,83.045200128
1.58802277502004E+018,157.916290649,1124.25098136,-2.1222008216,0.0214823447,0.0003964056,1.1717914176,83.093809664
1.58802277507208E+018,157.915571515,1124.23786583,-2.1221792204,0.0206566765,9.27626166531E-05,1.1976226296,83.145848832
1.58802277511957E+018,157.914657315,1124.22615894,-2.1221618977,0.0205860245,0.0002869953,1.2194507724,83.19334144
1.58802277516899E+018,157.913624073,1124.21516813,-2.1221445281,0.0203131351,0.0005119365,1.2392810985,83.242758144
1.58802277522724E+018,157.912525287,1124.19995117,-2.1221296111,0.0134537922,0.0007628261,1.267107802,83.301013504
1.58802277527047E+018,157.91138201,1124.1869048,-2.1221159451,0.0132999578,0.000682784,1.2859629455,83.344237568
1.58802277532015E+018,157.910219861,1124.17526012,-2.1221068645,0.0139162773,0.0004338227,1.2998403097,83.393924096
1.58802277537107E+018,157.909047418,1124.16441861,-2.1221024679,0.0135170468,0.0001501583,1.3105410214,83.444841984
1.58802277542078E+018,157.907340535,1124.14925526,-2.1221030588,0.0049998674,0.0006407656,1.322605925,83.494550528
1.58802277547153E+018,157.905872346,1124.13640725,-2.122102941,0.0028344985,0.000368308,1.3302856624,83.545297664
1.58802277552137E+018,157.904546362,1124.12491835,-2.1221079137,0.0011469244,0.000053941,1.3360694689,83.595142144
1.58802277557274E+018,157.902768636,1124.1096633,-2.1221178621,-0.0086825909,0.0006863158,1.3438203046,83.646508544
1.58802277562171E+018,157.901270849,1124.09680658,-2.1221257019,-0.0106760861,0.0004381741,1.349212107,83.695478272
1.58802277567225E+018,157.89992729,1124.0852879,-2.1221378987,-0.0109664578,4.19698869795E-05,1.3532636464,83.746017024
1.5880227757231E+018,157.898669841,1124.07476715,-2.1221539116,-0.010761102,-0.0003347424,1.3560432131,83.796873216
1.58802277577693E+018,157.896939351,1124.05993626,-2.1221737898,-0.0159960748,-4.32664583317E-05,1.3561897157,83.850702336
1.58802277582407E+018,157.895453558,1124.04750528,-2.122191058,-0.0141580578,-0.0005695756,1.3537806457,83.897837056
1.58802277587101E+018,157.893588522,1124.03627852,-2.1222117877,-0.0117055417,-0.0005199518,1.3491724624,83.94477952
1.5880227759217E+018,157.892040462,1124.02597036,-2.1222307983,-0.0096221042,-0.0010382885,1.342732241,83.99547392
1.58802277597479E+018,157.890671532,1124.01590266,-2.1222519667,-0.0085626466,-0.0014743821,1.3349113004,84.048556288
1.58802277602554E+018,157.888377699,1124.00166099,-2.1222738473,-0.0134138077,-0.0001625895,1.3207295926,84.09931264
1.5880227760706E+018,157.886066806,1123.98939238,-2.1222845448,-0.0127581434,0.0003068148,1.3098778487,84.14437248
1.58802277612158E+018,157.884284603,1123.97851498,-2.1222929291,-0.0105073478,-0.0001443309,1.3005879648,84.19535104
1.58802277617198E+018,157.881747874,1123.96371667,-2.1223051246,-0.0125253781,0.0008038485,1.2868088978,84.245754624
1.58802277623312E+018,157.879273296,1123.95099463,-2.1223100788,-0.008673078,0.0007924568,1.2758297527,84.306888192
1.58802277627573E+018,157.877442057,1123.94014037,-2.1223139842,-0.0038271644,-0.0001085983,1.2654030834,84.34950144
1.58802277632244E+018,157.875387014,1123.92973932,-2.1223231717,0.0005577428,-0.0003690247,1.2538224257,84.396214272
1.58802277637129E+018,157.872684624,1123.91514499,-2.1223310823,0.0005432612,0.0001687848,1.230913258,84.445064192
1.58802277642081E+018,157.870156501,1123.9029974,-2.1223314108,0.0050413629,-0.000048369,1.2118224501,84.494578944
1.58802277647658E+018,157.868264073,1123.89199119,-2.1223311928,0.0089247247,-0.0009380579,1.1938809745,84.550353664
1.58802277652282E+018,157.86515417,1123.87714437,-2.1223344615,0.0065253486,0.0004954431,1.1658138609,84.59659264
1.58802277657138E+018,157.862411548,1123.86489227,-2.1223243343,0.008803729,0.0005163672,1.1450363249,84.64514816
1.58802277662159E+018,157.859884251,1123.85386012,-2.1223145522,0.0111484102,0.0002772914,1.1275505278,84.69536256
1.5880227766702E+018,157.858008108,1123.84373563,-2.1223062825,0.0132350477,-0.0005613676,1.1116371469,84.7439744
1.58802277672144E+018,157.854906522,1123.82935573,-2.1223031238,0.0102738745,0.0006576877,1.0871688156,84.79520896
1.58802277677415E+018,157.852164506,1123.8173465,-2.1222897806,0.0130308866,0.0003605029,1.0681637928,84.847917824
1.58802277682081E+018,157.849627976,1123.80641545,-2.1222798596,0.0159324492,-0.0002306777,1.0503662536,84.894576128
1.58802277687034E+018,157.847214149,1123.79633635,-2.1222739435,0.0178349154,-0.0007517093,1.0321342448,84.944109056
1.58802277692186E+018,157.843819142,1123.7820201,-2.1222712282,0.0122489055,0.0001916512,0.9994982264,84.99562624
1.58802277697514E+018,157.840926263,1123.77009913,-2.1222612443,0.0121160786,-0.0002381168,0.9735566624,85.048908544
1.58802277702116E+018,157.838314424,1123.75922468,-2.1222556132,0.0117808843,-0.0007761134,0.9499845457,85.094929664
1.58802277707283E+018,157.835899348,1123.7493171,-2.1222541056,0.0110335208,-0.0011125252,0.9275746804,85.146601728
1.58802277712065E+018,157.832503425,1123.73531037,-2.1222549392,0.0041048771,-3.36689503906E-07,0.8914533305,85.1944192
1.58802277717119E+018,157.829612746,1123.72333843,-2.1222487394,0.0036367931,-0.0003737515,0.8635508916,85.244959744
1.58802277722347E+018,157.827010397,1123.71270541,-2.1222479068,0.0047515945,-0.0009547655,0.8381402349,85.297241088
1.58802277727203E+018,157.822995366,1123.69836236,-2.1222533434,0.0002619811,0.0004570809,0.7961775831,85.345796864
1.58802277732048E+018,157.819753545,1123.68646209,-2.1222504204,0.0015826366,-0.0002542118,0.7626815238,85.394247424
1.58802277737077E+018,157.816959214,1123.67567887,-2.1222558207,0.002521542,-0.0011539661,0.7314952713,85.444535296
1.58802277742391E+018,157.81442401,1123.66575364,-2.1222674527,0.0024025454,-0.0017703556,0.7003588963,85.49767552
1.58802277747634E+018,157.810455316,1123.65183358,-2.1222823663,-0.0062644191,-9.51964162742E-05,0.647767991,85.550114048
