%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z,
1.58764378301495E+018,157.464499092,1123.03395464,-2.1224380345,-0.0001408088,-0.0006549875,-0.2134615505,100.348216832
1.5876437830643E+018,157.463968478,1123.0346388,-2.1224384885,0.0024874008,-8.48238937457E-06,-0.2202205594,100.397574656
1.58764378311405E+018,157.463672851,1123.03525957,-2.1224349539,0.0051212484,-0.000080738,-0.226037743,100.447320576
1.5876437831661E+018,157.463510574,1123.0363107,-2.1224335272,0.0102457179,-0.0002549492,-0.2328915168,100.49937408
1.58764378321403E+018,157.463424068,1123.0371325,-2.1224342089,0.0137808967,-0.00039751,-0.2366895402,100.547299072
1.58764378326447E+018,157.463380925,1123.03780732,-2.1224360073,0.0170714938,-0.0004643609,-0.2384855013,100.59773952
1.58764378331734E+018,157.462836416,1123.03861886,-2.1224381112,0.0232748121,0.0002171723,-0.2369001194,100.650614784
1.58764378336459E+018,157.46253818,1123.03924521,-2.1224360946,0.0277023174,0.0002089603,-0.2334903342,100.697861632
1.58764378341616E+018,157.462379523,1123.03975994,-2.1224357755,0.0312007119,7.7529063419E-05,-0.2282892902,100.74942848
1.5876437834645E+018,157.462298094,1123.04020572,-2.1224370982,0.0337220843,-4.03722002645E-05,-0.2213715726,100.797774848
1.58764378351412E+018,157.462258141,1123.04084731,-2.1224391448,0.0359734502,-0.0001712572,-0.2063508891,100.847392256
1.58764378356695E+018,157.461709362,1123.04132428,-2.1224416289,0.036088639,0.0003315217,-0.1935917185,100.900216576
1.58764378361399E+018,157.461401229,1123.04148917,-2.1224405209,0.0345393789,0.0001256473,-0.1813211682,100.947260416
1.58764378366386E+018,157.461231194,1123.04172431,-2.1224414123,0.0323736132,-0.0001595034,-0.1688862365,100.997127168
1.58764378371492E+018,157.461142823,1123.04224215,-2.1224437124,0.0271007895,-0.0003485053,-0.1479454985,101.048190464
1.58764378376465E+018,157.461102109,1123.04264311,-2.1224461399,0.0218260254,-0.0004246302,-0.1317569097,101.09791616
1.58764378381371E+018,157.460559723,1123.04300684,-2.122447896,0.0164278821,0.0001978188,-0.1173655998,101.146981632
1.58764378386322E+018,157.460261961,1123.04336045,-2.1224450546,0.0108715758,0.0001425515,-0.1036639098,101.196488192
1.58764378391425E+018,157.460104005,1123.04395343,-2.1224435145,0.0018996416,7.79049061161E-05,-0.0818550723,101.247515136
1.58764378396378E+018,157.460030104,1123.04439598,-2.1224427355,-0.0048960948,5.31606816919E-05,-0.0654086672,101.2970496
1.58764378401443E+018,157.459471489,1123.04478699,-2.1224422301,-0.0108495163,0.0006956353,-0.0508805701,101.347700224
1.58764378406404E+018,157.459167928,1123.04515269,-2.122437856,-0.0160155932,0.0006206183,-0.0372275106,101.397305344
1.58764378411444E+018,157.459007645,1123.04574826,-2.1224354569,-0.0234654372,0.0004437505,-0.015951004,101.447713792
1.58764378416342E+018,157.458929082,1123.04619575,-2.1224347886,-0.0287390876,0.0002873982,-0.0001870496,101.4966912
1.58764378421552E+018,157.458368258,1123.04658601,-2.1224349608,-0.0326320389,0.0007976866,0.0131373251,101.548792576
1.58764378426356E+018,157.458062263,1123.04695475,-2.122431614,-0.0355729137,0.0006158182,0.0251569421,101.5968256
1.58764378431384E+018,157.457902616,1123.04755416,-2.1224301986,-0.0390036925,0.0003255624,0.042259349,101.647105024
1.58764378436491E+018,157.457827174,1123.0480193,-2.1224304727,-0.0410704845,0.0001157284,0.0540732229,101.698182656
1.58764378441469E+018,157.457797637,1123.04843624,-2.1224311671,-0.0421054925,-4.53033015006E-05,0.0633084483,101.747958016
1.58764378446418E+018,157.457259193,1123.04907263,-2.1224316448,-0.0416499998,0.0002741107,0.0749037185,101.797453824
1.58764378451555E+018,157.456954642,1123.04981413,-2.1224290284,-0.0399481751,-0.0001128605,0.0829770865,101.848817152
1.58764378456767E+018,157.456778678,1123.05039913,-2.1224287909,-0.0378360831,-0.0006326057,0.0897723739,101.90094208
1.58764378461563E+018,157.456679911,1123.05089261,-2.1224307835,-0.0347706816,-0.0010499915,0.096017656,101.948896
1.58764378466899E+018,157.456635549,1123.05112494,-2.1224313298,-0.0323919059,-0.0011740069,0.098160353,102.002259712
1.58764378472312E+018,157.456082458,1123.05165259,-2.1224338794,-0.026958631,-0.0007144784,0.10645026,102.056385024
1.58764378476738E+018,157.455778721,1123.05209762,-2.1224320407,-0.0218462908,-0.0008189085,0.1130161097,102.100647936
1.58764378481988E+018,157.455618996,1123.05250514,-2.1224311609,-0.0165347434,-0.0009316215,0.1186702878,102.153152256
1.58764378486796E+018,157.455543262,1123.05289726,-2.1224310681,-0.0111697613,-0.0009029069,0.1237117911,102.201233152
1.58764378491924E+018,157.45499032,1123.05352034,-2.1224309471,-0.0023804372,7.23571110159E-05,0.1306553221,102.252513536
1.58764378496859E+018,157.454695802,1123.05402424,-2.1224255731,0.0038580482,0.000287009,0.1354957698,102.301856
1.58764378502185E+018,157.454548889,1123.05447631,-2.1224219387,0.0090017762,0.0003704426,0.1393865661,102.355124736
1.58764378507405E+018,157.453953633,1123.05514448,-2.1224202881,0.0168837387,0.0011303358,0.1448297854,102.407316736
1.58764378512519E+018,157.453628882,1123.05568538,-2.1224160042,0.0219925555,0.0010418622,0.1488446108,102.45846016
1.5876437851687E+018,157.453455459,1123.05616824,-2.1224152351,0.0258203417,0.0007621503,0.1523226879,102.501969408
1.58764378522152E+018,157.453366322,1123.0566249,-2.1224175674,0.0287272622,0.0004630377,0.1555800412,102.554788864
1.58764378526565E+018,157.452794034,1123.05731109,-2.1224216184,0.0319404025,0.0006577159,0.1604840566,102.5989184
1.58764378531975E+018,157.452474,1123.05788697,-2.1224235623,0.0328129134,0.0002230365,0.1638931692,102.653024768
1.58764378536976E+018,157.452300479,1123.05841158,-2.1224278006,0.0320096253,-0.0002542557,0.1663946563,102.70302976
1.58764378542218E+018,157.452208585,1123.0589208,-2.1224334263,0.0305262562,-0.0006328893,0.1681609744,102.7554496
1.58764378546532E+018,157.451637712,1123.05966256,-2.1224389926,0.0273995723,-0.000280333,0.1689347998,102.798587136
1.58764378551897E+018,157.451325491,1123.060309,-2.1224400608,0.0241653283,-0.0004742429,0.1684591166,102.8522368
1.58764378556399E+018,157.451161447,1123.06090836,-2.1224417042,0.0207161007,-0.0006708212,0.1669004724,102.89726208
1.58764378562534E+018,157.451075049,1123.06150502,-2.1224437841,0.01740383,-0.0007889881,0.1641931494,102.958607616
1.58764378566483E+018,157.450529146,1123.0622887,-2.1224452366,0.0115324149,-0.00004475,0.157813401,102.998104832
1.58764378571415E+018,157.450221069,1123.0630226,-2.1224417621,0.007307969,-2.06928313058E-05,0.1519142123,103.04741504
1.58764378576457E+018,157.450059033,1123.06393837,-2.122439558,0.003935535,-0.0001131657,0.1461973882,103.097836544
1.58764378581627E+018,157.449980993,1123.06471536,-2.1224388624,0.0005715966,-0.0001631285,0.1405450989,103.149537536
1.58764378586542E+018,157.449420739,1123.06565104,-2.1224387998,-0.0042462751,0.0004782211,0.1316542625,103.198689536
1.58764378591677E+018,157.449114108,1123.06646178,-2.122435052,-0.007897139,0.0003825101,0.1251588569,103.250043904
1.58764378596384E+018,157.448952263,1123.06741894,-2.1224334639,-0.0104972802,0.0001652053,0.1197893288,103.297109504
1.58764378601555E+018,157.448872603,1123.06844824,-2.1224337293,-0.0134671746,-4.79631145381E-05,0.1126851764,103.348820736
1.587643786065E+018,157.448309274,1123.06929031,-2.1224349578,-0.0153511834,0.000416043,0.1079292031,103.398271232
1.58764378611322E+018,157.447999247,1123.07024342,-2.1224325747,-0.0160790691,0.0001859725,0.1044496294,103.446487552
1.58764378616478E+018,157.447833215,1123.07101086,-2.1224321694,-0.0163499353,-0.0001302049,0.1019201603,103.498053376
1.58764378621577E+018,157.447748631,1123.0719035,-2.1224332408,-0.0155245956,-0.0004183388,0.1000994842,103.549036032
1.58764378626696E+018,157.447183736,1123.07261694,-2.1224349257,-0.01464496,4.68263013808E-05,0.0996932615,103.60022912
1.58764378631715E+018,157.446873587,1123.07346167,-2.1224324534,-0.0134585561,-0.0001331789,0.1001918937,103.650418176
1.58764378636329E+018,157.446708216,1123.07414084,-2.1224314561,-0.012558202,-0.0003699346,0.1012329839,103.696561664
1.58764378641411E+018,157.446625582,1123.07495896,-2.1224316441,-0.0109199393,-0.000516354,0.1033980274,103.747384576
1.58764378646389E+018,157.446060263,1123.07561217,-2.1224321143,-0.009669991,4.26619178165E-05,0.1050576275,103.797162752
1.5876437865163E+018,157.445750801,1123.07640725,-2.1224286378,-0.0079186687,-6.58137860353E-05,0.1065226647,103.849565696
1.58764378656601E+018,157.445585805,1123.07704872,-2.1224269844,-0.0061516074,-0.0002497773,0.1080493078,103.89928448
1.5876437866136E+018,157.444975924,1123.07783111,-2.1224269841,-0.0021093341,0.000271687,0.1116011565,103.946870784
1.58764378666469E+018,157.444639976,1123.0784429,-2.1224239311,0.0011562444,0.0001093717,0.1152831299,103.997962752
1.58764378671334E+018,157.444460818,1123.07895485,-2.1224232774,0.0044690645,-0.0001263724,0.1198500913,104.046606336
1.58764378676466E+018,157.443843677,1123.07987623,-2.1224245085,0.0108738472,0.0003465522,0.1311334252,104.097930496
1.58764378681563E+018,157.443506795,1123.08051652,-2.1224228093,0.0147067674,0.0001692155,0.1417340406,104.1489024
1.58764378686462E+018,157.443330953,1123.08100692,-2.1224233261,0.0174317961,-5.28897114704E-05,0.1529437768,104.197888256
1.58764378691548E+018,157.443248574,1123.08141172,-2.1224254132,0.0194602032,-0.0001768574,0.165071083,104.248753664
1.58764378696526E+018,157.442685866,1123.08177412,-2.1224278575,0.021675819,0.0004315042,0.1871573948,104.298529536
1.58764378701849E+018,157.442389982,1123.08204155,-2.1224261317,0.0216808331,0.0003212836,0.2042436376,104.351762944
1.58764378706414E+018,157.44223361,1123.08230875,-2.1224262336,0.0213487626,0.0001159074,0.219800731,104.397411328
1.58764378711381E+018,157.44163209,1123.08258065,-2.1224279008,0.0203570554,0.0005730988,0.2344394525,104.447083776
1.58764378716258E+018,157.441304995,1123.08310138,-2.1224264201,0.0184121214,0.0003467145,0.2567791798,104.49584896
1.58764378721317E+018,157.441134449,1123.08348291,-2.1224271115,0.0163104381,5.63278581396E-05,0.2730674444,104.546437632
1.58764378726391E+018,157.441052285,1123.08382096,-2.1224293399,0.0142919043,-0.000161103,0.2866483683,104.597179136
1.58764378731725E+018,157.440490415,1123.08414983,-2.1224319419,0.0124323296,0.0003167682,0.2987678068,104.65051776
1.58764378736324E+018,157.440184457,1123.08448137,-2.12243051,0.0097138372,8.03577329897E-05,0.3160050688,104.6965056
1.58764378741634E+018,157.440024475,1123.08478668,-2.1224308839,0.0073206384,-0.0002022093,0.3282085345,104.749613056
1.58764378746455E+018,157.439417831,1123.08511072,-2.1224325408,0.0048735507,0.0002154258,0.3381807663,104.797819904
1.58764378751328E+018,157.439087098,1123.0856982,-2.1224306786,0.0006254596,-1.46904173811E-05,0.3520564586,104.846548736
1.58764378756397E+018,157.438914332,1123.08618042,-2.1224306417,-0.0029818001,-0.0002716581,0.3622000802,104.897242112
1.58764378761768E+018,157.438301872,1123.08662438,-2.1224318314,-0.0062272371,0.0001804677,0.3708545712,104.950950656
1.5876437876652E+018,157.437968715,1123.08705364,-2.1224295269,-0.0092093403,-0.000010922,0.3788493954,104.998465024
1.58764378771562E+018,157.437794921,1123.08747884,-2.1224290593,-0.0138173573,-0.0002251135,0.3908012627,105.048887296
1.58764378776313E+018,157.437182805,1123.08788247,-2.1224298388,-0.0171430673,0.0002604212,0.3992773347,105.096396032
1.58764378781608E+018,157.436851598,1123.08828948,-2.1224272062,-0.0195856331,9.12040660409E-05,0.4060660568,105.149354496
1.58764378786371E+018,157.436678693,1123.08870629,-2.1224265049,-0.0213934139,-0.000143461,0.411827718,105.196979456
1.58764378791351E+018,157.436595823,1123.08936775,-2.1224272649,-0.0228499284,-0.0003064963,0.4195662975,105.24678272
1.58764378796375E+018,157.436034708,1123.08991746,-2.1224284915,-0.0233789223,0.0002279685,0.4249692401,105.29701888
1.58764378801697E+018,157.435730194,1123.09041463,-2.1224258383,-0.0233973983,8.48288608719E-05,0.4292917514,105.350240256
1.58764378806388E+018,157.435572094,1123.09088793,-2.1224249544,-0.0231289447,-0.0001366279,0.4330318524,105.397150208
1.58764378811619E+018,157.434968794,1123.09158914,-2.1224254966,-0.0223335251,0.0003379829,0.4380010899,105.449457152
1.58764378816336E+018,157.434641604,1123.09217586,-2.1224227442,-0.0216190965,0.0001604975,0.4412778233,105.496628224
1.58764378821749E+018,157.434471556,1123.09270388,-2.1224219483,-0.0204774837,-8.93975003262E-05,0.4436688348,105.550758656
1.58764378826455E+018,157.434388059,1123.09320046,-2.1224226704,-0.0175970192,-0.000319047,0.4463001539,105.597821952
1.58764378831561E+018,157.433822044,1123.09367279,-2.1224241376,-0.0147925443,0.0001333747,0.4479066182,105.648877568
1.58764378836408E+018,157.433509504,1123.09413512,-2.1224219999,-0.011793879,-0.0001114651,0.4489401254,105.697348096
1.5876437884188E+018,157.433338178,1123.09459989,-2.1224219087,-0.0086898626,-0.0004367641,0.4492289038,105.75206784
1.58764378846604E+018,157.432721743,1123.09530181,-2.1224235617,-0.0029311563,-4.62607997348E-05,0.4500371961,105.79930496
1.58764378851761E+018,157.43238752,1123.09588884,-2.1224221059,0.0013064931,-0.0002682117,0.450490379,105.850881792
1.58764378856783E+018,157.432218323,1123.09618104,-2.1224213623,0.0045873254,-0.0004901553,0.4507507413,105.901103872
1.58764378861928E+018,157.432126926,1123.09655313,-2.122422161,0.0086705072,-0.0006496458,0.4511280244,105.952548096
1.58764378866684E+018,157.432090497,1123.09695009,-2.1224249837,0.0099307708,-0.0007193462,0.4514957122,106.000109568
1.58764378871749E+018,157.431552305,1123.09737678,-2.1224271665,0.0157220867,-9.74968001211E-05,0.452960058,106.050758656
1.58764378876662E+018,157.431256849,1123.09780433,-2.1224250274,0.0203927313,-0.0001731871,0.4544623855,106.099887104
1.58764378882017E+018,157.431099987,1123.09823476,-2.1224246176,0.0246069605,-0.0003404098,0.4561589054,106.15343872
1.58764378886738E+018,157.431024225,1123.09866782,-2.1224258317,0.0279185505,-0.000434667,0.4580329506,106.200652032
1.58764378892064E+018,157.430465281,1123.09911013,-2.1224276502,0.0314393019,0.0002175917,0.461342207,106.253906176
1.5876437889692E+018,157.43016151,1123.09957749,-2.1224293085,0.0328126532,0.0001685446,0.4638017923,106.302467072
1.58764378901932E+018,157.430003037,1123.0997841,-2.1224273489,0.0328950099,2.13558724663E-05,0.4658266935,106.352594432
1.58764378906807E+018,157.429398558,1123.10034523,-2.1224276182,0.0321284993,0.0005231395,0.4684194012,106.401340928
1.58764378911958E+018,157.429063825,1123.10063709,-2.12242533,0.0303994911,0.0003099041,0.4701876142,106.452848128
1.58764378916411E+018,157.428351137,1123.10101898,-2.1224256739,0.028489004,0.0005917957,0.4715972606,106.497383936
1.58764378921442E+018,157.427957191,1123.10145084,-2.122424408,0.0258479885,0.0001580039,0.4728292823,106.547694336
1.58764378926388E+018,157.427738498,1123.10192274,-2.122426376,0.0207474417,-0.0003507929,0.4746958203,106.597154816
1.58764378931825E+018,157.427097436,1123.10218119,-2.12243054,0.0158532839,-3.67042117434E-05,0.4760610483,106.651518464
1.58764378936643E+018,157.426747838,1123.10255734,-2.1224309543,0.0113153851,-0.0002819269,0.4771827476,106.699700224
1.58764378941711E+018,157.426565891,1123.10300248,-2.1224324557,0.006767216,-0.0005108697,0.4781295038,106.75037568
1.58764378946513E+018,157.425951364,1123.10349039,-2.1224344348,-0.0009810458,8.18047432418E-05,0.4792481229,106.798403072
1.58764378951414E+018,157.425621044,1123.10400628,-2.1224317732,-0.0068353152,1.2431413564E-05,0.4799009434,106.847409152
1.58764378956367E+018,157.424924001,1123.10453604,-2.1224303808,-0.0117843786,0.0004916458,0.4802878063,106.896940544
1.58764378961647E+018,157.424545264,1123.10507489,-2.1224264987,-0.0189484989,0.0003506955,0.4804637015,106.949738496
1.5876437896644E+018,157.423819904,1123.1056209,-2.1224248861,-0.0236659756,0.0007376709,0.480414895,106.997667328
1.58764378971612E+018,157.42342743,1123.10616566,-2.122421459,-0.0270796355,0.0004673693,0.4801770551,107.049394688
1.58764378976499E+018,157.423226397,1123.10670541,-2.1224208846,-0.0295163896,0.0001768268,0.4797505106,107.098262016
1.5876437898129E+018,157.422605647,1123.10724077,-2.1224220454,-0.0321674463,0.000625943,0.4785021279,107.146167552
1.58764378986541E+018,157.422274581,1123.10777826,-2.122419754,-0.0335235947,0.000415541,0.4772310154,107.19867648
1.58764378991432E+018,157.422107373,1123.10831489,-2.122419326,-0.0341468713,0.0001323993,0.475774342,107.247589632
1.5876437899653E+018,157.421504554,1123.10884766,-2.1224203574,-0.0340162313,0.0005302806,0.4740616264,107.298568704
1.58764379001538E+018,157.421181289,1123.10937699,-2.1224181035,-0.0328132212,0.0002042679,0.4705626225,107.348645376
1.58764379006442E+018,157.420487904,1123.10991178,-2.1224181938,-0.0311346056,0.000475022,0.4675375158,107.397689344
1.58764379011716E+018,157.420113595,1123.11044578,-2.1224160834,-0.0291375613,0.0001182667,0.4644569464,107.450428928
1.58764379016531E+018,157.419922034,1123.11097675,-2.1224164343,-0.0266820117,-0.0002493932,0.4610949493,107.498584832
1.5876437902156E+018,157.41930271,1123.11150449,-2.1224182769,-0.0215349677,5.20904319573E-05,0.4546064506,107.548873216
1.58764379026411E+018,157.418967857,1123.11203971,-2.1224170524,-0.0168454097,-0.0002497501,0.449310414,107.597375232
1.58764379031648E+018,157.418793689,1123.11257297,-2.1224177059,-0.0122233425,-0.0005840731,0.444400361,107.649752832
1.58764379036343E+018,157.418182301,1123.11333675,-2.122419756,-0.004299601,-0.0002384136,0.4367933576,107.696702976
1.58764379041577E+018,157.417849956,1123.11376945,-2.1224188073,0.0013399883,-0.0004788917,0.431161778,107.749044736
1.58764379046404E+018,157.417677249,1123.11424116,-2.1224196982,0.0065847539,-0.0007382903,0.4263796607,107.797311488
1.58764379051757E+018,157.417066389,1123.11473128,-2.1224218997,0.0116116065,-0.0002742458,0.4220088474,107.850840576
1.58764379056533E+018,157.416735314,1123.11522888,-2.1224207528,0.0194568031,-0.0004163564,0.4154673034,107.898597376
1.58764379061353E+018,157.416561913,1123.11574189,-2.1224214343,0.0248670711,-0.0006227359,0.4107346659,107.946802688
1.58764379066274E+018,157.415949353,1123.11625764,-2.1224236516,0.0288859041,-0.0001381057,0.4068851872,107.99600896
1.58764379071401E+018,157.415615432,1123.11653711,-2.1224227462,0.0316012853,-0.000307056,0.4035638526,108.047280128
1.58764379076351E+018,157.415437968,1123.11692267,-2.122423929,0.0349911231,-0.0005409262,0.3990570835,108.096782848
1.58764379081559E+018,157.414820855,1123.11737689,-2.1224267323,0.036532907,-8.99637913722E-05,0.3959496126,108.148860928
1.58764379086309E+018,157.414481564,1123.117866,-2.1224263504,0.037120157,-0.0002992804,0.3935064908,108.19635968
1.58764379091483E+018,157.414300051,1123.11813588,-2.1224280119,0.0367898083,-0.0005694587,0.3914956536,108.248099072
1.58764379096268E+018,157.413679849,1123.11851757,-2.1224310611,0.0357724,-0.0001370924,0.3890992085,108.295948288
1.58764379101553E+018,157.413340407,1123.11896929,-2.1224306271,0.0340686755,-0.0003150835,0.3876316804,108.348797696
1.58764379106417E+018,157.412633979,1123.11922292,-2.1224317758,0.0313522896,0.0001155915,0.3866564104,108.397437952
1.58764379111365E+018,157.412251155,1123.11960172,-2.1224300666,0.0261614837,3.17872749752E-05,0.3858984652,108.446916352
1.58764379116598E+018,157.411525006,1123.12005681,-2.1224296642,0.0216520081,0.0004978371,0.3856751046,108.499248128
1.58764379121567E+018,157.411133599,1123.1205515,-2.1224266912,0.0171862017,0.0003307784,0.3858409099,108.548937728
1.58764379126305E+018,157.410934082,1123.12082992,-2.1224259991,0.0124128786,0.0001605264,0.3863697075,108.59632
1.58764379131507E+018,157.410317514,1123.12121858,-2.1224265562,0.0056018925,0.0008193433,0.3883035204,108.64834176
1.58764379136408E+018,157.409993522,1123.12166276,-2.1224228824,0.0009878953,0.0007812967,0.3904727299,108.697350656
1.58764379141478E+018,157.409306924,1123.12213147,-2.1224208527,-0.0027441978,0.0012431106,0.3930669959,108.748053504
1.58764379146459E+018,157.408939153,1123.12261274,-2.122416704,-0.0083606483,0.0009361742,0.398462573,108.7978624
1.58764379151509E+018,157.408751143,1123.12285119,-2.1224158193,-0.0126496956,0.0005418359,0.4027289641,108.848363776
1.58764379156501E+018,157.408135021,1123.12319338,-2.1224172373,-0.0158966566,0.0008299022,0.4063196744,108.898275328
1.58764379161946E+018,157.407804973,1123.12359625,-2.1224158429,-0.0186684917,0.0004493484,0.4073602315,108.952726016
1.58764379166476E+018,157.407105171,1123.12405119,-2.1224166895,-0.0231064624,0.0004788216,0.4121292265,108.998033152
1.58764379171596E+018,157.406724714,1123.1242775,-2.1224163217,-0.0262137727,-5.38017784953E-05,0.4148005338,109.049228032
1.58764379176266E+018,157.406525515,1123.1246206,-2.1224185227,-0.0282253895,-0.0005647711,0.4165736168,109.095925248
1.58764379181382E+018,157.405901291,1123.12503269,-2.1224220869,-0.0295008695,-0.0003046779,0.4180101953,109.147090944
1.58764379186364E+018,157.405565105,1123.12548214,-2.1224219073,-0.0304671809,-0.0006457138,0.4204613873,109.19691008
1.58764379192072E+018,157.405378321,1123.12572509,-2.1224231168,-0.0321868856,-0.0010204581,0.4227793324,109.25398528
1.58764379196605E+018,157.404799008,1123.12602915,-2.1224258384,-0.0285728603,-0.0004671749,0.4250404209,109.299320832
1.58764379201812E+018,157.404462376,1123.1262069,-2.122426835,-0.0279791673,-0.0005993243,0.4279951238,109.351387648
1.58764379206755E+018,157.404308065,1123.1264845,-2.1224241508,-0.022955058,-0.0006014873,0.4296580279,109.400823808
1.58764379211836E+018,157.404237167,1123.12682102,-2.1224233582,-0.018602162,-0.0005539968,0.4352986403,109.451626752
1.58764379216875E+018,157.403691304,1123.12698148,-2.1224231527,-0.0139240195,0.0001980527,0.4408927468,109.50201984
1.58764379221884E+018,157.403405901,1123.12719499,-2.1224185672,-0.0118938815,0.0001547788,0.4464513742,109.55211008
1.58764379226869E+018,157.403272115,1123.12724546,-2.1224166164,-0.0080479515,0.000093705,0.4529712275,109.601958656
1.58764379231769E+018,157.402683571,1123.12748816,-2.1224158652,-0.0006974504,0.0007446155,0.4658051934,109.650955264
1.58764379236965E+018,157.402369772,1123.1277065,-2.1224124615,0.0044940108,0.0006428864,0.4757154966,109.702917632
1.5876437924156E+018,157.402208719,1123.12774349,-2.1224116369,0.0086089499,0.0004127401,0.484236092,109.748865536
1.58764379246675E+018,157.401606672,1123.12792638,-2.1224129955,0.0141035002,0.0008263305,0.4957689823,109.80001664
1.58764379252317E+018,157.401284521,1123.12794055,-2.1224117627,0.0170167077,0.0006063286,0.503621202,109.856436736
1.58764379256451E+018,157.401123587,1123.12788682,-2.1224127076,0.018698294,0.0003506522,0.5096469898,109.897778176
1.58764379261347E+018,157.401054301,1123.12804551,-2.1224149753,0.0201152038,0.0001887549,0.5146348917,109.946742016
1.58764379266708E+018,157.401033232,1123.12809517,-2.1224173166,0.0215163394,2.85301910014E-05,0.5207498477,110.000351744
1.58764379271715E+018,157.400505813,1123.12807493,-2.1224195238,0.0220413601,0.0005081555,0.524573135,110.050417664
1.58764379276375E+018,157.400215924,1123.1282673,-2.1224177354,0.0224910983,0.000249989,0.5271285259,110.097020416
1.58764379281282E+018,157.400059679,1123.12835237,-2.1224179969,0.0223551802,-0.0001235348,0.5288420021,110.146094336
1.58764379286329E+018,157.399980522,1123.12862222,-2.1224200373,0.0211115479,-0.0004897268,0.5299505453,110.196559616
1.58764379291309E+018,157.399946256,1123.12877076,-2.1224230881,0.0189862987,-0.0006785587,0.5300919349,110.246360576
1.58764379296377E+018,157.399937753,1123.12885838,-2.1224256849,0.0163910756,-0.0007540696,0.5295037645,110.297042176
1.58764379301717E+018,157.399412335,1123.12915496,-2.1224273616,0.0120414262,-0.0001725198,0.5268587169,110.35043584
1.5876437930647E+018,157.399119252,1123.1293497,-2.1224247213,0.0081773276,-0.000293634,0.5241234915,110.397969152
1.58764379311279E+018,157.398959074,1123.12972241,-2.1224238081,0.0047974982,-0.0005083979,0.5210445526,110.446055936
1.58764379316739E+018,157.398874539,1123.12996128,-2.122424571,0.0012178896,-0.0006535126,0.5175364749,110.500663552
1.58764379321517E+018,157.398833511,1123.13036336,-2.1224259635,-0.0040293733,-0.0006841601,0.510693196,110.548439552
1.58764379326435E+018,157.398818202,1123.13064056,-2.1224271871,-0.0077834254,-0.0006484158,0.5050634048,110.597616896
1.5876437933153E+018,157.398816332,1123.13107341,-2.1224279195,-0.0104728695,-0.00057848,0.4996814817,110.648574464
1.58764379336562E+018,157.398822835,1123.13135077,-2.1224282285,-0.0127231616,-0.0004783723,0.4943004817,110.698889472
1.58764379342085E+018,157.398303874,1123.13177568,-2.1224280929,-0.015295098,0.0002872399,0.4852325163,110.754121216
1.58764379346268E+018,157.398015124,1123.13206797,-2.1224237675,-0.016905543,0.0002857835,0.4782269943,110.795947008
1.58764379351595E+018,157.39785742,1123.13250676,-2.1224214887,-0.0176193176,0.0001472801,0.4719800775,110.849222144
1.58764379356439E+018,157.397775061,1123.13302137,-2.1224211086,-0.0178768115,7.73563374323E-05,0.4625160325,110.897664512
1.58764379361463E+018,157.397736015,1123.13335778,-2.1224213513,-0.0176002057,4.71197447482E-05,0.4555765528,110.947902464
1.58764379366539E+018,157.397721795,1123.13381079,-2.1224215988,-0.0164046556,5.18525111968E-05,0.4498294804,110.998661376
1.58764379371562E+018,157.397191754,1123.13408362,-2.1224216207,-0.0149799859,0.0006890537,0.4448071966,111.048887552
1.58764379376454E+018,157.396897085,1123.13448293,-2.1224176132,-0.0115706134,0.00057975,0.438176121,111.097811968
1.58764379381468E+018,157.39673684,1123.1347241,-2.122415685,-0.0088232633,0.0003679181,0.4338226929,111.14794496
1.58764379386477E+018,157.396654984,1123.13509838,-2.1224155055,-0.0058623007,0.0002057243,0.4306832907,111.19803648
1.58764379391396E+018,157.396617483,1123.13530429,-2.1224160638,-0.0031530298,0.0001092372,0.4283600466,111.247232256
1.58764379396456E+018,157.396604091,1123.13564694,-2.1224166166,0.0018011973,3.50752107809E-05,0.4262715207,111.297831424
1.58764379401473E+018,157.396605183,1123.13582274,-2.122417114,0.0050643746,-4.76337853205E-06,0.4253114159,111.347996672
1.58764379406573E+018,157.396612535,1123.13614183,-2.1224173727,0.0079872251,-3.24718360913E-05,0.424973968,111.398998016
1.58764379411572E+018,157.396093668,1123.1363033,-2.1224175519,0.0115272878,0.0005196759,0.4249489163,111.448988416
1.58764379416536E+018,157.395804017,1123.1363717,-2.1224143293,0.0137728805,0.0003487542,0.4247998899,111.49862656
1.58764379421707E+018,157.395644213,1123.13662821,-2.1224134399,0.0158612709,6.37814394712E-05,0.4243550654,111.550344704
1.58764379426557E+018,157.395559697,1123.1367568,-2.1224146725,0.0172875659,-0.0001612048,0.4234736457,111.598839552
1.58764379431593E+018,157.395517835,1123.1368176,-2.1224168293,0.0193886384,-0.000319404,0.42025391,111.649203456
1.58764379436497E+018,157.395501961,1123.13708954,-2.1224191515,0.0206215335,-0.0003867089,0.4166134825,111.698242816
1.58764379441538E+018,157.395499879,1123.13725256,-2.1224210847,0.020986987,-0.0003959436,0.4118304131,111.748650752
1.58764379446278E+018,157.395505781,1123.13736482,-2.1224224796,0.0202098946,-0.0003520745,0.3990895499,111.796048896
1.58764379451422E+018,157.394986276,1123.13750211,-2.1224232802,0.0187300652,0.0003162431,0.3860436173,111.847490048
1.58764379456424E+018,157.394696514,1123.137897,-2.1224199846,0.0167196469,0.000248061,0.3704452961,111.897511936
