%time,field.star_effort,field.port_effort,
1.58764334788482E+018,-6.5778749403,5.3170815,170.891510272
1.5876433479014E+018,-20.7817168739,20.7753547189,170.908084736
1.58764334816381E+018,-19.2842741072,19.3128364948,171.170500352
1.5876433484775E+018,-17.3707677801,17.4513449945,171.484186624
1.58764334848618E+018,-17.8624949565,-20.7640370568,171.492865792
1.58764334873468E+018,-19.2608415271,-22.634275449,171.74136576
1.58764334876794E+018,-18.9695750602,12.647430201,171.774631936
1.5876433490528E+018,-23.6466703729,-22.1156232629,172.059493376
1.58764334907259E+018,-19.0915512907,13.1664671155,172.079282432
1.58764334935659E+018,-27.0255903705,-19.94192674,172.363280384
1.5876433493803E+018,-20.3619538809,13.3020136646,172.386987008
1.58764334969231E+018,-20.51232143,15.1913217577,172.698995712
1.58764334970545E+018,-28.2928063296,-14.8846009868,172.712144384
1.58764334996272E+018,-24.7634250372,-6.9309494274,172.969408512
1.58764335024959E+018,-26.0996667933,-17.3449404909,173.256277504
1.58764335027833E+018,-24.8666336695,-13.3589080003,173.285023232
1.58764335055222E+018,-23.505467822,-19.0194736492,173.558912512
1.58764335058976E+018,-23.7350533039,-16.6251430028,173.596451328
1.58764335082766E+018,-20.6579349783,-19.1702550971,173.834346752
1.5876433510503E+018,-20.6959182748,-19.5074540262,174.056987392
1.58764335136215E+018,-17.3355999351,-16.3627174151,174.368836352
1.58764335137862E+018,-19.8448503352,-19.3182092662,174.385307136
1.58764335162675E+018,-15.6581377009,-12.1354012108,174.633437952
1.58764335185011E+018,-18.8562887746,-17.5546190914,174.856799744
1.58764335220732E+018,-15.2611252689,7.9396940613,175.214012672
1.58764335222928E+018,-18.5428185023,-16.7279930551,175.235968768
1.58764335255524E+018,-13.8221351226,16.0864983968,175.56192768
1.58764335258875E+018,-18.7558859765,-15.2144021266,175.595438592
1.58764335284421E+018,-15.5948517328,19.4005346749,175.850898176
1.58764335288534E+018,-18.9234519014,-14.0771150011,175.892030976
1.58764335313454E+018,-17.3700763643,21.4157267517,176.14123264
1.58764335344971E+018,-18.5233939762,21.2537894716,176.456398592
1.58764335348998E+018,-19.7945540841,-12.2417781778,176.496674048
1.58764335378239E+018,-19.5099721086,18.6573608414,176.78907904
1.58764335381795E+018,-20.0433250862,-12.9833678422,176.824636928
1.58764335407381E+018,-20.1696202206,-13.1226830649,177.080497664
1.5876433543283E+018,-20.2967371123,17.3178912097,177.334991872
1.58764335458645E+018,-19.8270671036,-12.390910591,177.593144576
1.58764335489483E+018,-18.7701114971,9.5366150126,177.901520384
1.58764335493035E+018,-19.9294731204,-13.0192848632,177.937037056
1.5876433553054E+018,-18.1458226594,7.8278475149,178.312090112
1.58764335534843E+018,-19.2707780679,-12.9133025815,178.355114752
1.58764335573908E+018,-17.6579329075,7.2249044842,178.745764864
1.5876433557541E+018,-18.8978717487,-13.0627623102,178.760787456
1.58764335607993E+018,-17.2841732859,7.809989757,179.086620672
1.58764335613155E+018,-18.4985472211,-13.1143704613,179.138236672
1.58764335648867E+018,-16.9177997806,7.830966884,179.495363584
1.58764335650289E+018,-18.1165468332,-13.2809743832,179.509577216
1.58764335676776E+018,-17.798079676,-13.4547007323,179.774445568
1.58764335707335E+018,-16.2615897074,8.6084571154,180.08004096
1.58764335710975E+018,-17.234137047,-13.8305617973,180.116443136
1.58764335736089E+018,-17.2647322436,-13.8835857636,180.367581696
1.58764335766444E+018,-15.7141727615,9.1486109597,180.671129856
1.58764335770247E+018,-16.9628957925,-14.0093257097,180.709155072
1.58764335797355E+018,-16.4931723054,-14.3227604801,180.980240128
1.58764335827938E+018,-14.7266625311,10.6364458841,181.286070528
1.58764335831674E+018,-16.3315272636,-14.3268794324,181.32343296
1.58764335855951E+018,-16.0510177024,-14.5377719457,181.566199552
1.5876433588678E+018,-14.1597187482,10.9948153173,181.874485248
1.58764335890131E+018,-15.8798056475,-14.6299142127,181.908003072
1.58764335919144E+018,-15.711957633,-14.7143265091,182.198125312
1.58764335944951E+018,-13.3994198271,11.6236171482,182.456203776
1.58764335951024E+018,-15.4223224567,-14.7891034264,182.516930048
1.58764335983775E+018,-12.7085684454,12.1537249587,182.844435712
1.58764335985004E+018,-15.143723289,-14.8399675562,182.856733952
1.58764336014136E+018,-12.0409607079,12.8677034719,183.148045824
1.58764336017745E+018,-14.8642461343,-14.6695662863,183.184137472
1.58764336044159E+018,-11.7818440696,12.9649221892,183.448282112
1.58764336047316E+018,-14.6720146685,-14.6595410984,183.479853568
1.58764336073807E+018,-11.2675293083,13.3443134423,183.74475776
1.58764336076416E+018,-14.4458037013,-14.5126445954,183.770852352
1.58764336104747E+018,-10.6720427613,13.7016441665,184.054160128
1.58764336107433E+018,-14.1487360726,-14.3499639042,184.081024512
1.58764336135022E+018,-9.9582509517,13.9911387327,184.356909312
1.58764336137582E+018,-13.7660049219,-14.2682487377,184.38250752
1.58764336164501E+018,-9.0667207051,14.559457823,184.651703808
1.58764336167781E+018,-13.5257114166,-13.8680199679,184.684495872
1.58764336195352E+018,-8.6116562066,14.8994202095,184.96021248
1.58764336198155E+018,-13.2507714394,-13.430414588,184.988235008
1.58764336225279E+018,-8.1838083247,15.0795662378,185.259484672
1.58764336228649E+018,-12.8076061185,-13.109939387,185.293184
1.58764336255868E+018,-7.6620055302,15.2893345276,185.565374208
1.58764336258578E+018,-12.4808284017,-12.7338277186,185.592465152
1.58764336283375E+018,-7.5808651786,15.2219884848,185.840439552
1.58764336285971E+018,-12.0956136048,-12.5386581444,185.866404608
1.58764336314232E+018,-7.1270492304,15.5021385925,186.149006848
1.58764336317942E+018,-11.8654145881,-11.9068304148,186.186110464
1.58764336343593E+018,-7.3947709758,15.5677150489,186.442615808
1.58764336375471E+018,-10.99312146,14.7392024411,186.761397248
1.58764336381435E+018,-10.5229509454,-10.7230106161,186.821038336
1.58764336408934E+018,-10.3312793519,-10.4686737592,187.096030976
1.58764336433584E+018,-9.3054948438,14.3901202619,187.342533376
1.58764336439564E+018,-9.7207329369,-9.9113362698,187.40233216
1.58764336464298E+018,-8.8031144129,14.6271476311,187.649669888
1.5876433647102E+018,-8.6849723827,-8.969213956,187.716894208
1.58764336503353E+018,-8.3717290095,14.8942976171,188.040219136
1.58764336503912E+018,-7.6552428349,-7.5453745701,188.045811968
1.58764336535538E+018,-9.8026243818,14.3068992073,188.362066432
1.58764336538328E+018,-7.1242277782,-6.6253150772,188.389968128
1.58764336564386E+018,-10.638491853,13.7422869357,188.650551808
1.58764336570223E+018,-6.8300914766,-5.754480934,188.708923136
1.58764336601617E+018,-12.0397221279,12.7602769647,189.02286336
1.58764336601878E+018,-6.5231412626,-5.1370900796,189.025467136
1.58764336628954E+018,-6.6968571217,-3.7658814967,189.296232192
1.58764336654769E+018,-14.0534912703,8.8052527634,189.554381312
1.58764336660687E+018,-6.3701309734,-3.0532095721,189.613558528
1.5876433668436E+018,-5.7025692138,0,189.85028608
1.58764336716153E+018,-13.7095878243,-8.7103365015,190.168222208
1.58764336719686E+018,-3.691204518,-4.1809120572,190.203553536
1.5876433674664E+018,-13.0962915223,-9.8474491027,190.473089792
1.587643367516E+018,-3.6337280957,-4.2416548784,190.522688
1.58764336779462E+018,-5.04368746,2.5284221079,190.801307136
1.58764336822751E+018,-36.2824726378,3.0378173478,191.234196992
1.58764336836477E+018,-36.2824726378,3.0378173478,191.371463936
1.5876433686305E+018,-55.9073057389,29.7391017307,191.637187584
1.58764336902568E+018,-70.5512486554,48.5456622615,192.032366848
1.58764336921236E+018,-70.5512486554,24.6693982704,192.219046912
1.58764336945037E+018,-82.6397636655,7.8161073098,192.45705984
1.5876433697897E+018,-70.5512486556,43.737208248,192.796385536
1.58764336983543E+018,-91.5688882661,43.737208248,192.842121728
1.5876433701178E+018,-96.2250448649,51.8760138906,193.124490752
1.5876433703743E+018,-86.0662965823,63.7768669552,193.380993536
1.58764337068247E+018,-74.5355992499,73.0109039118,193.689158656
1.58764337072937E+018,-96.2250448648,69.7235533326,193.736062464
1.58764337114395E+018,-86.066296582,73.8708301162,194.150634752
1.58764337116701E+018,-96.2250448649,62.0196988206,194.17370112
1.58764337151327E+018,-86.0662965823,60.1234421366,194.519959808
1.58764337152679E+018,-96.2250448649,58.9409477933,194.533480192
1.58764337174852E+018,-86.0662965823,55.9435106337,194.755205376
1.58764337217277E+018,-74.5355976484,48.2975480931,195.179455488
1.58764337218483E+018,-96.2250448649,65.9826145926,195.19151616
1.58764337241311E+018,-96.2250448649,69.1943100403,195.4198016
1.58764337264765E+018,-86.0662965823,54.1848751046,195.654341632
1.58764337298214E+018,-93.7609233394,65.4888161723,195.988826112
1.58764337303303E+018,-74.5355992498,32.9264155087,196.039717632
1.58764337331869E+018,-83.9349381983,54.1848751046,196.325381632
1.58764337357899E+018,-72.0640132,32.9264155086,196.585683712
1.58764337396429E+018,-58.7993466007,-27.7074541166,196.970976512
1.58764337397628E+018,-81.4891164781,54.1848751045,196.982968832
1.58764337422398E+018,-74.9570372348,50.4068964784,197.230672384
1.58764337444396E+018,-62.3284917876,26.2488735136,197.450654208
1.58764337471743E+018,-70.9758515182,50.4068964785,197.724115712
1.58764337493588E+018,-56.9539594424,26.2488735137,197.942574336
1.58764337535477E+018,-46.3709476007,-34.1005643811,198.361460992
1.58764337539803E+018,-66.3427508831,50.4068964785,198.4047232
1.58764337564186E+018,-50.4926602872,26.2488735137,198.648549376
1.58764337591181E+018,-61.178757379,50.4068964784,198.918503168
1.58764337615203E+018,-44.3323095947,26.2488735137,199.158718464
1.58764337656366E+018,-60.0168790465,50.4068964786,199.570345728
1.5876433765668E+018,-50.356051731,-34.1005645242,199.573487616
1.58764337690665E+018,-44.2842980152,-33.385159515,199.913344256
1.58764337695109E+018,-48.7771688443,26.2488733283,199.957783296
1.58764337732686E+018,-42.4638030882,-34.1005645239,200.333551104
1.58764337735451E+018,-59.4709946356,50.4068963824,200.361195008
1.58764337764245E+018,-47.40390325,55.0806566324,200.649137664
1.5876433777191E+018,-43.1335023416,26.2488733286,200.725794304
1.58764337794529E+018,-30.8919200823,-32.0992747704,200.951981312
1.58764337829178E+018,-30.6595208242,-25.0753364632,201.298465536
1.58764337831438E+018,-37.4817534296,28.6616191287,201.32106496
1.5876433785569E+018,-26.925824178,-27.2545584484,201.563592192
1.58764337891591E+018,-25.9685432172,-21.9365086258,201.922601728
1.58764337897859E+018,-30.7083616622,33.3022656231,201.98528256
1.58764337928037E+018,-20.6931084493,-23.1937833383,202.287055616
1.5876433792964E+018,-51.3775770453,54.4140859289,202.303086336
1.58764337954576E+018,-44.7968097348,59.6172172898,202.55244544
1.58764337957356E+018,-28.0678387339,33.302265623,202.580248576
1.58764337995889E+018,15.0464186911,-18.8101332114,202.965580032
1.58764338002668E+018,-48.1502837455,54.4140859289,203.033370112
1.58764338032041E+018,-42.8474293808,60.43757134,203.327094784
1.58764338032513E+018,-21.6008789848,33.302265623,203.331822592
1.58764338057709E+018,25.9535327549,-4.0122228377,203.583782912
1.58764338091841E+018,28.3785213983,18.0815033629,203.925103104
1.58764338093514E+018,-34.3258792952,42.8456989644,203.941826048
1.58764338123726E+018,-46.1918981902,56.2899036524,204.243948032
1.58764338128596E+018,25.9535327549,26.4664557496,204.292645376
1.58764338159505E+018,28.7289633827,25.0377589979,204.601740288
1.5876433816158E+018,-34.3258792952,50.5205416815,204.622492416
1.58764338188174E+018,25.9535327549,30.9925386323,204.88843008
1.58764338220392E+018,-28.7800786396,49.9418523199,205.21060864
1.58764338221427E+018,30.5935960029,27.3588986055,205.220960512
1.58764338245919E+018,25.4964213165,30.172330802,205.465880064
1.58764338279696E+018,21.8435940285,32.039640391,205.803645696
1.58764338282871E+018,-34.6667614862,50.5470849761,205.835401216
1.58764338313808E+018,-46.3405067464,61.1607636498,206.144764672
1.5876433834267E+018,-47.8608703944,51.1158374611,206.433389056
1.58764338374345E+018,-45.5263555349,46.4036413815,206.750140928
1.58764338377508E+018,-29.4809830233,46.5357068243,206.781768192
1.58764338402838E+018,-43.7579341138,46.7684022468,207.035073792
1.58764338434409E+018,-41.6655017749,42.3758124529,207.350781952
1.58764338438088E+018,-24.2695813114,42.6429098882,207.387566848
1.58764338463552E+018,-39.8940247365,42.4463062756,207.64220672
1.58764338466471E+018,-3.6261792531,33.6584249031,207.671401984
1.58764338494088E+018,-39.4210811734,42.221902645,207.947565056
1.58764338500812E+018,11.5975207095,28.6714669828,208.014810624
1.58764338525604E+018,9.6059936334,25.5968309522,208.262725632
1.58764338560144E+018,9.1132203098,23.9418847808,208.608130048
1.58764338564713E+018,-37.9944793457,49.1923055911,208.653819136
1.58764338593631E+018,-35.2632168876,41.7654066464,208.943000576
1.58764338596749E+018,-13.0075528813,23.8334025586,208.974183424
1.58764338624219E+018,-43.1957865627,35.1256080625,209.24887552
1.58764338652091E+018,-36.1743879884,30.6596849634,209.52760064
1.58764338684574E+018,-33.3969481014,30.9773902527,209.85243392
1.58764338685838E+018,-16.5001731235,34.6920538997,209.865065984
1.5876433871187E+018,-32.3171655137,25.3531426407,210.125384704
1.58764338734563E+018,-17.3944615688,29.2212185762,210.352319232
1.58764338768137E+018,-29.3154903325,21.9329753454,210.688058112
1.5876433878176E+018,-29.3154903325,21.9329753454,210.824287232
1.58764338809769E+018,-28.0772300019,12.980866098,211.104378368
1.58764338810621E+018,-25.0189853672,19.7614382826,211.112904448
1.58764338838796E+018,-34.5899950187,-12.638002248,211.394653184
1.58764338863112E+018,-20.91083717,15.7199420536,211.637812736
1.58764338895128E+018,-20.0888121686,14.758934295,211.95796992
1.58764338898949E+018,-39.5218994721,-24.0914431498,211.996178944
1.5876433892313E+018,-17.200648382,13.8755161963,212.237987328
1.58764338928935E+018,-19.3553206805,8.3512651333,212.296039424
1.58764338958339E+018,-18.8659859011,11.5696557926,212.590076672
1.58764338965028E+018,-13.0797359574,17.0663443301,212.656973312
1.5876433899537E+018,-16.4563721039,15.208679065,212.960391936
1.58764338997991E+018,-18.368437381,11.4320031174,212.986596352
1.5876433902876E+018,-17.8292187346,12.5476167045,213.294288384
1.58764339030385E+018,-8.5021830958,17.2323303787,213.310542592
1.58764339056088E+018,-16.7401580964,14.4464635748,213.567565824
1.5876433908838E+018,-16.4112611176,13.5735247287,213.890484992
1.58764339091178E+018,8.1199317647,20.2523564251,213.918470144
1.58764339116844E+018,-16.2925012661,12.6547953801,214.1751296
1.58764339142784E+018,39.8297157201,42.5920296813,214.43452672
1.58764339172368E+018,-9.3735810572,13.4676391327,214.73037312
1.58764339195611E+018,-44.0422055952,-40.2580135159,214.96279552
1.5876433923052E+018,-25.5567228357,-14.4489305483,215.311885824
1.58764339235387E+018,-25.5567228357,-14.4489305483,215.360562432
1.58764339263493E+018,34.6223305072,40.5349263952,215.64161536
1.58764339298136E+018,-10.727192835,14.6027418834,215.988048384
1.58764339303188E+018,20.6743924461,22.1444459871,216.038568192
1.58764339326029E+018,19.6296815376,22.9695650216,216.266981632
1.58764339354022E+018,26.703113996,26.5903636415,216.546912512
1.58764339383749E+018,14.3047003566,23.4417147615,216.844183808
1.5876433938593E+018,21.218497811,21.7475778277,216.865989632
1.5876433941158E+018,27.1152783803,26.9091920556,217.12249088
1.58764339434428E+018,18.9656371248,19.7219290441,217.350968576
1.58764339469897E+018,17.5842908586,17.5883138236,217.705655552
1.58764339472716E+018,24.6620016507,25.5404593478,217.733848576
1.58764339506255E+018,-12.2217552774,14.5315318529,218.069243648
1.58764339508561E+018,16.3754251979,16.8256976707,218.092304384
1.58764339531991E+018,19.8978876174,21.9127036198,218.326599936
1.58764339555766E+018,14.2352194362,11.2293494541,218.564347904
1.58764339585581E+018,-10.2837312296,13.1832528658,218.862498304
1.58764339588448E+018,13.8470341433,8.6055614011,218.891170304
1.58764339622946E+018,12.3897693221,5.7372470759,219.236146176
1.58764339623444E+018,-11.5549012774,11.5980014177,219.241127936
1.58764339654719E+018,-12.4767737718,10.1346545184,219.553883392
1.58764339659276E+018,9.6883989589,-6.9200770972,219.599447552
1.58764339686248E+018,9.9213260579,-9.4007590384,219.869165312
1.5876433971562E+018,-14.9282410787,-7.3869064913,220.162894336
1.58764339718857E+018,9.7462918554,-10.0157582977,220.195259648
1.58764339749114E+018,-14.6349989817,-13.4408187089,220.497826048
1.58764339750433E+018,9.9952667195,-11.3345730856,220.511021312
1.58764339776054E+018,10.9061338033,-11.9932339166,220.767226112
1.58764339812399E+018,12.6041974059,-13.4754048287,221.130683648
1.58764339812651E+018,-9.8484395729,-17.76726232,221.133202432
1.5876433983703E+018,12.7838367079,-15.4074094544,221.376988928
1.58764339861995E+018,7.3085460499,-18.8529610359,221.626642176
1.5876433989379E+018,13.0594804569,-19.0020301309,221.944585728
1.58764339923429E+018,14.0664659601,-17.9600855216,222.240981248
1.58764339927162E+018,17.5419088285,-16.3323100999,222.278307072
1.587643399525E+018,12.7701203759,-18.2116385797,222.531685376
1.58764339975998E+018,17.2237558778,-16.3495024872,222.76666624
1.58764340002841E+018,11.3559750927,-17.9463794121,223.035101952
1.58764340035174E+018,13.1284998864,-17.1765287784,223.358431232
1.58764340036939E+018,17.2935728458,-16.0143056985,223.376077312
1.58764340068348E+018,11.0990635156,-17.7558744059,223.69016576
1.58764340072727E+018,16.2170695238,-16.3373481803,223.733964032
1.58764340102517E+018,3.828023298,-16.8673047834,224.031862528
1.58764340132392E+018,4.9599070529,-16.7283743382,224.330606592
1.58764340134595E+018,7.3453523791,-23.9486193853,224.35263488
1.58764340167685E+018,9.4782386127,-17.0351720289,224.683538944
1.58764340169917E+018,17.5945545141,-15.727941108,224.705864448
1.58764340198649E+018,16.7950224059,-15.8193091344,224.99318272
1.58764340223565E+018,7.0553814526,-17.2885754727,225.242340096
1.58764340225852E+018,16.6257868135,-15.9913093223,225.26521088
1.58764340252926E+018,7.3067264516,-17.1910945403,225.53595136
1.58764340285965E+018,10.9350173078,-17.3074940352,225.866338304
1.58764340296009E+018,12.7908732618,-21.8841666794,225.966775808
1.58764340326325E+018,10.6010174531,-17.2935345919,226.269943552
1.58764340329302E+018,18.7245408751,-16.007756832,226.299710976
1.5876434035466E+018,11.0013790732,-17.7745466952,226.553285632
1.5876434035722E+018,18.1434312405,-16.2828614455,226.578893824
1.58764340382766E+018,9.469995937,-17.8269782347,226.834348032
1.58764340413421E+018,11.9269084361,-17.2246260039,227.140904448
1.58764340445482E+018,13.4030085495,-16.0548050189,227.461505792
1.58764340450075E+018,17.5007589964,-18.9579933597,227.507442432
1.58764340474706E+018,21.9257197067,-14.2614135084,227.75375104
1.58764340502668E+018,11.0882940989,-17.231283314,228.033371136
1.58764340505397E+018,20.6996383804,-15.3260549678,228.0606592
1.58764340533354E+018,10.7114019882,-17.9887377702,228.340231936
1.58764340564937E+018,10.6082445824,-16.0683510144,228.656061952
1.58764340568053E+018,19.3044671995,-15.000579518,228.687215872
1.58764340595801E+018,-16.9951576508,-23.0288893732,228.964703744
1.58764340598336E+018,18.7145604047,-15.8354971584,228.990050048
1.58764340625141E+018,-20.0144773629,-23.733054063,229.258100224
1.58764340627738E+018,18.1220757763,-15.8480898667,229.28406528
1.58764340654365E+018,-19.2075332696,-23.386297534,229.550342144
1.58764340656543E+018,17.598851554,-15.4898088518,229.572119808
1.58764340684545E+018,-18.5560995686,-22.3061797772,229.852142592
1.58764340687654E+018,16.9141063286,-15.1079388186,229.883224832
1.58764340714866E+018,-23.1724549518,-23.6296146888,230.1553536
1.58764340720861E+018,16.2504025906,-14.5348535018,230.215304448
1.58764340745513E+018,15.4685178784,-13.9642340858,230.461821952
1.58764340781605E+018,-13.775920688,-17.4032516461,230.82273536
1.58764340783947E+018,14.8420315177,-13.6239110007,230.846161408
1.58764340818498E+018,-10.9308420315,-16.1799394321,231.191673344
1.58764340822791E+018,13.864118226,-13.1473986808,231.234598656
1.58764340846971E+018,13.0221347012,-12.4473467413,231.476402176
1.58764340875954E+018,-12.2272177145,-13.8894246049,231.76622592
1.58764340882135E+018,11.695482138,-11.4081582292,231.828040704
1.58764340909067E+018,9.7297004022,-9.9161029541,232.097355264
1.58764340938238E+018,-12.7385569326,-13.6261109158,232.389074432
1.58764340944976E+018,7.9517510697,-8.9975573827,232.456449024
1.58764340974339E+018,-12.7945783485,-13.851476629,232.750078208
1.5876434097981E+018,6.5918082222,-8.4901103898,232.804787968
1.58764341006188E+018,-8.9934027959,-15.2761558401,233.068571392
1.58764341012016E+018,6.106413667,-8.1209165507,233.126851584
1.58764341038464E+018,5.5131239752,-8.0552792092,233.391326208
1.58764341071921E+018,9.6085821309,-14.9443094825,233.725902592
1.58764341072321E+018,5.2806052069,-7.8836274898,233.729901568
1.5876434109765E+018,5.2631201759,-6.9420988583,233.98318848
1.58764341123917E+018,14.3617285883,-12.4795443767,234.245861888
1.58764341128079E+018,5.7814234113,-6.3682025852,234.287484672
1.58764341156945E+018,15.4062635792,-11.3772581106,234.57613824
1.58764341161723E+018,6.2536826466,-5.5664210442,234.623919104
1.58764341186538E+018,5.522815042,-5.4778912181,234.872069376
1.58764341222178E+018,6.4382364236,-6.2202408153,235.228465152
1.58764341223701E+018,16.6466311552,-8.2869338468,235.2436992
1.58764341256766E+018,15.3548022058,-10.2062223697,235.574350336
1.58764341262687E+018,-4.9743971351,-6.2699807824,235.633557248
1.5876434129822E+018,13.1842251658,-13.4059993006,235.98889216
1.58764341300619E+018,-9.9113417765,-7.9757866262,236.012881152
1.58764341325229E+018,-11.2266468681,-9.5541218887,236.258982656
1.58764341355987E+018,-11.6497676112,-11.0272024115,236.566564352
1.58764341360869E+018,8.2175936485,-16.8611388067,236.615378944
1.58764341385289E+018,-12.3934781602,-11.176225481,236.859582976
1.58764341420107E+018,10.0481142819,-15.3577586603,237.207755776
1.58764341420691E+018,-12.464234032,-11.6518319877,237.21360128
1.58764341445776E+018,-11.8173074961,-12.5997494394,237.464448512
1.58764341475776E+018,-10.1595972818,13.6880406454,237.764444928
1.58764341480236E+018,-10.7053620341,-12.2364478141,237.809046528
1.58764341508398E+018,-10.4756355997,-11.6505307344,238.090665728
1.58764341543663E+018,-10.1032746735,-10.8923896131,238.443320576
1.58764341545034E+018,11.0725198032,16.4485452292,238.457032448
1.58764341576363E+018,14.3550363382,15.743340624,238.770321152
1.58764341581861E+018,-9.0904603488,-7.6834710656,238.825296128
1.58764341615567E+018,-6.0003693911,17.9621081516,239.162356992
1.58764341616624E+018,-10.7916693319,-8.6824355826,239.172924672
1.5876434164361E+018,-11.0652711065,17.7822680411,239.442794496
