Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	MeanLogStd
42	53.02125	73.26121	177.70898	-9.467644	226.14285	20.898209	10.353275	50.09182	-13.355706	68800	-1.37090685e-08	253.22162	-0.042911056	-209.84476	3.7930274	0.015519364	0.224375	35.0	2047.1641252040863	-0.65586984
43	43.23819	72.91127	187.1255	-5.351327	256.0	20.084763	13.90596	58.656807	-3.9043162	70400	-2.0563602e-08	165.79555	-0.010994973	-116.86232	3.8204215	0.026190672	0.2775	4.0	2085.211987018585	-0.65619016
44	62.183937	64.4315	187.25027	2.3983328	295.6	13.787473	12.053128	45.725	-8.595612	72000	-3.3825636e-08	59.670708	-0.050076652	-40.14525	3.856769	0.015021653	0.228125	63.0	2128.7122600078583	-0.6570758
45	74.81441	57.771175	170.94821	27.298323	361.25	15.346938	11.766456	45.574173	-4.4603667	73600	-4.1276216e-08	84.76576	-0.018742632	-67.962494	3.7606964	0.024008956	0.288125	7.0	2174.23503613472	-0.6573853
46	11.238105	17.916544	47.052593	-14.427998	137.27272	10.190556	10.808406	63.019875	-12.54327	75200	4.7683715e-09	117.75039	-0.007812721	-93.60581	3.8276987	0.02234885	0.30125	3.0	2215.7366342544556	-0.6576408
47	147.58092	207.57289	506.64282	11.307866	375.5	12.592484	16.540146	60.721226	-8.079337	76800	-7.7486035e-09	815.28204	-0.010037573	-769.33356	3.765335	0.016458092	0.20375	5.0	2255.760477542877	-0.6584457
48	92.45492	126.56459	271.40182	-0.3943568	355.33334	49.791553	36.276077	106.73528	-21.279085	78400	1.0430813e-08	417.59677	-0.024414813	-322.50717	3.8238764	0.016337719	0.24	13.0	2289.4293060302734	-0.66034526
49	97.57806	159.55215	445.15042	-6.3345866	262.16666	27.346233	21.341354	88.74783	-4.352232	80000	2.7492643e-08	571.69775	-0.012651426	-455.33163	3.80897	0.014517424	0.198125	7.0	2321.880599975586	-0.66150516
50	251.31467	34.78791	286.10257	216.52675	656.5	38.68324	23.687836	115.027756	-0.88692427	81600	-4.4107438e-08	214.29512	-0.0076891757	-194.94568	3.8126688	0.015844896	0.2	5.0	2356.3264722824097	-0.6625581
51	29.874146	55.665607	192.21362	-3.0197554	135.2	21.948418	14.03112	78.08161	-2.4545636	83200	-1.8030406e-08	197.09648	-0.01434109	-149.64783	3.747805	0.020949787	0.24625	4.0	2390.446635723114	-0.6631092
52	80.04844	85.94471	230.92326	-4.698555	272.8	24.447021	21.290459	90.14051	-9.079178	84800	3.3527612e-09	181.8413	-0.006485383	-142.7956	3.7155042	0.016389033	0.2125	4.0	2425.3839149475098	-0.6636292
53	70.074455	94.07396	231.35101	1.0911517	346.75	9.927528	12.217837	48.37665	-18.834124	86400	2.2798776e-08	179.54459	-0.04026708	-162.62837	3.8833098	0.015523959	0.213125	27.0	2458.774186849594	-0.6658753
54	223.83362	295.40097	730.00006	-0.069547005	342.0	31.285439	28.776545	93.2597	-9.472527	88000	3.1664968e-09	1442.155	-0.010613198	-1408.7255	3.7246716	0.014473235	0.199375	5.0	2494.182384967804	-0.66620916
