Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	MeanLogStd
48	79.498726	50.8419	163.19765	2.8249295	124.333336	36.73587	32.081757	116.58564	-11.249179	78400	2.8908254e-08	485.34973	-0.050345574	-417.5839	4.3970814	0.014949206	0.225	51.0	1918.031669139862	-0.5344459
49	135.58426	91.13819	267.19525	14.088819	187.375	33.633564	20.882343	113.48319	-13.329336	80000	-2.1755696e-08	399.04996	-0.023733279	-340.0942	4.438468	0.017323272	0.20625	13.0	1954.114536523819	-0.53645575
50	78.29144	54.595142	217.98181	25.189959	145.8	35.53223	21.683727	99.71579	-7.71188	81600	-1.1213124e-08	306.26038	-0.023333337	-224.39673	4.4379153	0.016522732	0.23125	8.0	1990.5701086521149	-0.53890646
51	48.368755	37.926807	136.55363	8.563499	96.13333	19.546171	15.447651	86.248825	-17.140673	83200	8.34465e-09	155.17874	-0.04594817	-114.75026	4.366063	0.015191007	0.213125	43.0	2026.8695397377014	-0.53518665
52	44.464382	28.840887	99.08236	10.804346	94.666664	18.844793	14.254887	71.96725	-14.538087	84800	-2.8014183e-08	84.33905	-0.015172355	-50.354904	4.3551164	0.014717259	0.16	5.0	2063.0220999717712	-0.53492147
53	166.63261	150.53625	409.02808	8.097002	225.85715	27.630444	20.337069	77.317276	-9.80341	86400	3.0174853e-08	1249.7529	-0.008883178	-1196.5999	4.5268483	0.020581989	0.221875	4.0	2098.875075817108	-0.5352089
54	51.200035	52.423573	192.00516	3.6488168	87.0	34.408894	23.474941	110.63148	-9.652338	88000	-1.2814999e-08	196.06851	-0.03938188	-146.07162	4.3780036	0.016008385	0.224375	25.0	2135.1182310581207	-0.53939
55	124.9484	139.30904	433.59814	8.417406	175.0	39.997536	33.499367	125.05269	-12.145448	89600	-4.1425228e-08	774.91675	-0.04005879	-650.4951	4.3956475	0.015682364	0.2125	30.0	2171.4343917369843	-0.5424118
56	96.258644	89.16427	252.36797	0.07378201	163.875	23.297178	11.928432	55.986355	-10.082719	91200	-1.2740493e-07	418.77808	-0.013184215	-370.80627	4.414805	0.0094681475	0.135625	4.0	2207.493015766144	-0.5427885
57	65.9944	101.07346	397.44333	6.2655606	104.53846	47.61012	37.98337	167.03288	-11.364202	92800	-4.4703485e-09	568.5448	-0.022632865	-467.5147	4.4671702	0.015503905	0.241875	12.0	2243.7550530433655	-0.543448
58	74.41322	53.703514	183.86055	11.365341	128.66667	23.005238	17.238937	98.283455	-12.629634	94400	-8.9406965e-10	192.15459	-0.044327255	-138.11824	4.41507	0.01585784	0.21375	33.0	2279.8930389881134	-0.54206055
59	58.199913	75.42164	248.27786	5.3700523	98.3125	26.61886	24.045408	89.90331	-12.091083	96000	-1.2218952e-08	175.19266	-0.01071218	-133.46408	4.436332	0.018862646	0.261875	4.0	2317.2464129924774	-0.54218996
60	189.48201	133.85953	410.48953	25.358833	219.0	46.56621	32.954895	107.57395	-5.4178586	97600	-1.579523e-08	684.32404	-0.015502681	-612.56665	4.431909	0.016409421	0.20375	8.0	2353.3802392482758	-0.54309595
61	229.90714	88.95113	364.31952	106.19104	292.8	57.925625	30.849966	134.38992	-7.949606	99200	5.9604646e-09	540.8381	-0.033190586	-408.1823	4.358363	0.014988036	0.20625	22.0	2389.1905138492584	-0.5489838
62	64.1741	72.12356	282.01343	4.807544	120.84615	49.164024	30.100061	141.24324	-8.219322	100800	-8.046627e-09	801.117	-0.0121637	-744.05566	4.402689	0.012259659	0.161875	5.0	2425.1980154514313	-0.55028355
63	188.86143	298.5521	831.775	5.264594	229.0	29.225977	13.709778	59.7757	2.5391865	102400	9.506941e-08	2188.4387	-0.016257966	-2123.2056	4.3735447	0.017223	0.215625	7.0	2460.897379398346	-0.5511575
64	88.805916	79.339584	271.39413	7.3833504	156.4	32.45339	20.885523	112.31156	-6.75356	104000	2.4009497e-08	364.19724	-0.01231297	-278.20026	4.311851	0.015074726	0.204375	6.0	2496.8201899528503	-0.5521027
65	105.33457	152.89304	559.8325	10.083891	145.18182	41.343582	27.893942	104.11839	0.12402341	105600	-2.7418137e-08	398.8524	-0.054264184	-358.02176	4.334876	0.015107789	0.221875	68.0	2533.1361026763916	-0.5569776
66	143.3178	175.3596	508.52997	10.602259	197.14285	48.167862	31.818409	134.49815	-7.094328	107200	6.2584875e-09	574.426	-0.033424698	-450.7071	4.2764297	0.015805023	0.21625	18.0	2568.8341193199158	-0.55631876
67	127.71739	77.616875	264.34207	12.625027	210.57143	43.809235	23.393555	97.19524	0.083346665	108800	1.2516975e-08	323.5143	-0.030272385	-277.59412	4.399135	0.016439453	0.22375	18.0	2604.6780166625977	-0.55428964
68	72.30937	113.223114	448.2274	5.6976857	122.23077	32.19648	17.200369	86.52665	0.93280244	110400	3.9450825e-08	526.66595	-0.030096862	-436.84573	4.306714	0.017595962	0.223125	12.0	2640.92022562027	-0.5544306
69	66.62309	71.43046	251.9697	9.919428	119.166664	26.186323	18.95867	86.5831	-7.553441	112000	5.3644182e-09	329.696	-0.00935145	-292.44482	4.3663416	0.019889122	0.253125	4.0	2676.8756790161133	-0.5545484
70	120.99551	105.36691	270.27896	12.7621765	201.33333	39.981068	22.56219	98.86093	1.7480652	113600	-2.0861626e-09	318.45438	-0.032707598	-231.34822	4.3128753	0.016454175	0.24625	22.0	2713.2660677433014	-0.5528339
71	172.69704	158.95732	499.70984	38.425575	208.5	68.958405	31.222921	141.75354	1.4273604	115200	1.9818545e-08	399.9016	-0.017570406	-351.30673	4.2979603	0.01754713	0.2075	6.0	2748.7524099349976	-0.5530402
72	102.4369	160.56668	524.386	15.445798	166.875	32.91077	31.427036	103.18048	-7.738814	116800	6.6310166e-09	501.23376	-0.005809446	-347.87515	4.3441854	0.024703339	0.31	3.0	2784.7967607975006	-0.5531629
73	193.87332	158.73534	419.62106	7.0744367	359.0	40.278366	26.548853	120.35595	6.720873	118400	-3.5762786e-09	641.34326	-0.02936836	-554.96265	4.3163266	0.016069805	0.22625	17.0	2820.729929447174	-0.5551151
74	186.82214	287.12314	814.38635	6.374284	233.0	60.351776	31.988342	127.45763	1.300271	120000	-4.4703484e-08	563.4815	-0.023859771	-520.8401	4.2765536	0.015137279	0.18125	13.0	2856.7181606292725	-0.5561072
